Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Berri1,Maisonneuve_2,Maisonneuve_1
2009.0,1.0,1.0,-14.7,-19.9,-17.3,-23.125,59.91666666666666,28.291666666666668,17.375,29.0,35.0,20.0
2009.0,1.0,2.0,-11.3,-16.2,-13.8,-17.029166666666665,76.25,7.083333333333333,12.25,19.0,22.0,3.0
2009.0,1.0,3.0,-8.1,-13.0,-10.6,-15.441666666666668,67.95833333333333,28.20833333333333,22.541666666666668,24.0,22.0,12.0
2009.0,1.0,4.0,-8.3,-13.8,-11.1,-16.366666666666667,66.95833333333333,25.33333333333333,13.375,24.0,15.0,8.0
2009.0,1.0,5.0,-1.9,-9.2,-5.6,-10.3875,71.70833333333333,24.5,17.291666666666668,120.0,141.0,111.0
2009.0,1.0,6.0,-3.6,-10.2,-6.9,-10.741666666666667,66.83333333333333,21.33333333333333,11.791666666666666,261.0,236.0,146.0
2009.0,1.0,7.0,-7.4,-10.1,-8.8,-10.920833333333334,83.75,4.125,23.20833333333333,60.0,80.0,33.0
2009.0,1.0,8.0,-7.5,-13.2,-10.4,-12.291666666666666,78.41666666666667,24.625,20.75,24.0,14.0,14.0
2009.0,1.0,9.0,-10.9,-16.9,-13.9,-18.125,69.5,26.70833333333333,18.75,35.0,32.0,20.0
2009.0,1.0,10.0,-12.3,-21.0,-16.7,-20.2625,70.41666666666667,17.958333333333332,5.291666666666667,81.0,79.0,45.0
2009.0,1.0,11.0,-9.0,-15.9,-12.5,-17.504166666666666,68.54166666666667,12.583333333333334,11.75,318.0,306.0,160.0
2009.0,1.0,12.0,-3.8,-13.3,-8.6,-12.704166666666666,73.29166666666667,24.25,9.708333333333334,105.0,170.0,99.0
2009.0,1.0,13.0,1.5,-15.9,-7.2,-6.770833333333333,80.5,23.5,23.125,168.0,172.0,94.0
2009.0,1.0,14.0,-15.9,-23.0,-19.5,-26.666666666666668,59.875,26.33333333333333,22.0,145.0,175.0,87.0
2009.0,1.0,15.0,-18.8,-27.6,-23.2,-28.22083333333333,61.208333333333336,27.5,7.791666666666667,131.0,172.0,90.0
2009.0,1.0,16.0,-19.7,-28.5,-24.1,-27.1625,70.125,25.75,7.125,93.0,97.0,49.0
2009.0,1.0,17.0,-16.5,-24.2,-20.4,-22.9875,75.33333333333333,9.916666666666666,9.541666666666666,25.0,20.0,13.0
2009.0,1.0,18.0,-8.7,-17.3,-13.0,-15.35,80.95833333333333,3.583333333333333,19.20833333333333,52.0,55.0,22.0
2009.0,1.0,19.0,-9.0,-12.5,-10.8,-13.1875,81.625,10.375,11.416666666666666,136.0,202.0,127.0
2009.0,1.0,20.0,-8.0,-17.4,-12.7,-15.495833333333332,76.20833333333333,24.58333333333333,6.916666666666667,147.0,176.0,85.0
2009.0,1.0,21.0,-5.6,-19.6,-12.6,-16.270833333333332,77.08333333333333,24.75,13.208333333333334,109.0,137.0,63.0
2009.0,1.0,22.0,-0.7,-8.8,-4.8,-6.554166666666667,78.625,27.541666666666668,21.125,172.0,205.0,125.0
2009.0,1.0,23.0,-8.7,-14.1,-11.4,-16.641666666666666,69.5,7.291666666666667,17.0,148.0,153.0,81.0
2009.0,1.0,24.0,-8.1,-22.1,-15.1,-23.0875,58.66666666666666,26.75,21.08333333333333,15.0,10.0,1.0
2009.0,1.0,25.0,-11.8,-18.7,-15.3,-20.1125,64.91666666666667,23.58333333333333,12.833333333333334,35.0,28.0,14.0
2009.0,1.0,26.0,-13.0,-25.5,-19.3,-22.241666666666664,71.41666666666667,16.458333333333332,6.0,93.0,136.0,85.0
2009.0,1.0,27.0,-8.8,-16.4,-12.6,-17.01666666666667,70.08333333333333,24.791666666666668,8.166666666666666,209.0,221.0,119.0
2009.0,1.0,28.0,-6.9,-13.8,-10.4,-13.275,83.375,7.291666666666667,17.541666666666668,92.0,113.0,52.0
2009.0,1.0,29.0,-4.9,-11.2,-8.1,-10.970833333333331,78.5,26.25,17.208333333333332,110.0,117.0,80.0
2009.0,1.0,30.0,-1.7,-5.9,-3.8,-6.8500000000000005,83.625,22.5,11.583333333333334,105.0,106.0,60.0
2009.0,1.0,31.0,-5.6,-19.6,-12.6,-17.604166666666668,69.41666666666667,25.25,17.0,25.0,20.0,13.0
2009.0,2.0,1.0,-2.4,-15.7,-9.1,-16.2375,79.79166666666667,13.25,10.958333333333334,14.0,2.0,2.0
2009.0,2.0,2.0,-0.9,-12.9,-6.9,-8.645833333333334,70.0,23.0,10.5,158.0,174.0,98.0
2009.0,2.0,3.0,-8.3,-17.5,-12.9,-16.675,62.54166666666666,7.75,14.416666666666666,179.0,149.0,82.0
2009.0,2.0,4.0,-11.3,-19.7,-15.5,-20.7,62.29166666666666,28.125,10.708333333333334,122.0,149.0,63.0
2009.0,2.0,5.0,-13.2,-22.2,-17.7,-22.90833333333333,60.41666666666666,28.166666666666668,13.666666666666666,95.0,72.0,54.0
2009.0,2.0,6.0,-6.0,-16.9,-11.5,-16.474999999999998,66.83333333333333,22.75,8.125,185.0,198.0,111.0
2009.0,2.0,7.0,6.3,-13.9,-3.8,-8.595833333333333,74.83333333333333,18.08333333333333,11.0,95.0,73.0,56.0
2009.0,2.0,8.0,5.7,-11.8,-3.1,-6.708333333333333,64.95833333333333,30.416666666666668,26.291666666666668,82.0,79.0,44.0
2009.0,2.0,9.0,-5.6,-14.2,-9.9,-15.941666666666668,59.875,27.916666666666668,8.25,190.0,190.0,112.0
2009.0,2.0,10.0,-3.8,-9.9,-6.9,-11.983333333333334,65.08333333333333,5.208333333333333,13.0,228.0,260.0,101.0
2009.0,2.0,11.0,7.7,-4.1,1.8,-0.7999999999999999,83.33333333333333,12.75,8.125,306.0,304.0,166.0
2009.0,2.0,12.0,4.4,-4.7,-0.2,1.1083333333333334,92.04166666666669,24.416666666666668,13.875,188.0,231.0,95.0
2009.0,2.0,13.0,-4.2,-12.2,-8.2,-14.870833333333332,60.458333333333336,28.916666666666668,24.45833333333333,209.0,222.0,127.0
2009.0,2.0,14.0,-3.6,-11.7,-7.7,-13.870833333333332,61.458333333333336,25.95833333333333,23.416666666666668,98.0,85.0,56.0
2009.0,2.0,15.0,-4.1,-11.6,-7.9,-11.845833333333331,69.54166666666667,25.166666666666668,8.625,139.0,101.0,77.0
2009.0,2.0,16.0,-3.3,-10.7,-7.0,-9.65,75.54166666666667,23.375,7.708333333333333,258.0,291.0,155.0
2009.0,2.0,17.0,-0.9,-9.1,-5.0,-10.808333333333332,63.16666666666666,23.95833333333333,7.625,304.0,348.0,133.0
2009.0,2.0,18.0,2.3,-6.7,-2.2,-7.204166666666667,71.75,11.833333333333334,18.33333333333333,326.0,371.0,176.0
2009.0,2.0,19.0,2.4,-7.7,-2.7,-2.3166666666666664,88.04166666666667,19.45833333333333,20.95833333333333,134.0,173.0,69.0
2009.0,2.0,20.0,-6.8,-12.4,-9.6,-12.720833333333331,74.83333333333333,31.25,27.125,125.0,163.0,73.0
2009.0,2.0,21.0,-3.2,-8.8,-6.0,-12.216666666666669,63.875,25.416666666666668,20.041666666666668,96.0,73.0,56.0
2009.0,2.0,22.0,-2.6,-5.7,-4.2,-6.191666666666666,84.79166666666667,14.666666666666666,10.916666666666666,65.0,61.0,37.0
2009.0,2.0,23.0,-3.9,-9.5,-6.7,-8.491666666666667,89.75,28.541666666666668,25.25,123.0,117.0,73.0
2009.0,2.0,24.0,-6.6,-12.4,-9.5,-14.341666666666669,68.08333333333333,27.08333333333333,17.666666666666668,129.0,129.0,55.0
2009.0,2.0,25.0,-2.2,-11.7,-7.0,-12.641666666666666,62.208333333333336,18.58333333333333,8.541666666666666,154.0,150.0,81.0
2009.0,2.0,26.0,3.0,-5.4,-1.2,-3.716666666666667,80.41666666666667,18.75,5.791666666666667,239.0,313.0,126.0
2009.0,2.0,27.0,6.8,-7.0,-0.1,0.5041666666666667,84.04166666666667,16.958333333333332,21.875,198.0,157.0,121.0
2009.0,2.0,28.0,-6.8,-15.4,-11.1,-18.445833333333333,57.875,25.5,12.333333333333334,32.0,17.0,17.0
2009.0,3.0,1.0,-5.2,-16.4,-10.8,-16.958333333333332,61.875,10.083333333333334,9.458333333333334,67.0,80.0,30.0
2009.0,3.0,2.0,-7.2,-12.8,-10.0,-16.7625,57.5,30.70833333333333,21.375,105.0,93.0,63.0
2009.0,3.0,3.0,-8.0,-16.5,-12.3,-19.97083333333333,52.833333333333336,27.45833333333333,19.166666666666668,157.0,197.0,86.0
2009.0,3.0,4.0,-3.3,-14.5,-8.9,-17.004166666666666,53.5,27.58333333333333,10.875,164.0,156.0,102.0
2009.0,3.0,5.0,-1.8,-15.0,-8.4,-12.841666666666669,62.833333333333336,14.041666666666666,8.375,300.0,378.0,147.0
2009.0,3.0,6.0,8.5,-3.7,2.4,-0.2083333333333333,82.41666666666667,15.041666666666666,14.916666666666666,176.0,198.0,89.0
2009.0,3.0,7.0,6.0,1.8,3.9,0.7208333333333333,77.91666666666667,25.0,12.125,195.0,199.0,104.0
2009.0,3.0,8.0,5.8,-3.5,1.2,-3.591666666666667,68.125,19.041666666666668,14.333333333333334,310.0,239.0,151.0
2009.0,3.0,10.0,3.0,-6.2,-1.6,-3.8625,78.33333333333333,14.333333333333334,10.25,366.0,354.0,203.0
2009.0,3.0,11.0,10.3,-6.2,2.1,-1.6166666666666665,73.75,15.75,34.833333333333336,234.0,290.0,143.0
2009.0,3.0,12.0,-6.2,-10.7,-8.5,-18.175,45.79166666666666,16.666666666666668,24.625,132.0,166.0,64.0
2009.0,3.0,13.0,-2.5,-12.7,-7.6,-16.145833333333332,49.04166666666666,31.375,12.916666666666666,203.0,180.0,104.0
2009.0,3.0,14.0,5.2,-5.5,-0.2,-7.941666666666666,56.375,26.125,16.0,298.0,275.0,154.0
2009.0,3.0,15.0,8.7,-1.3,3.7,-4.708333333333333,58.0,23.166666666666668,12.458333333333334,541.0,425.0,269.0
2009.0,3.0,16.0,2.7,-3.9,-0.6,-9.325,53.79166666666666,7.375,16.833333333333332,525.0,554.0,321.0
2009.0,3.0,17.0,9.7,-4.0,2.9,-6.6000000000000005,52.41666666666666,19.291666666666668,7.25,871.0,967.0,484.0
2009.0,3.0,18.0,11.4,0.9,6.2,1.4958333333333331,68.75,17.375,13.791666666666666,592.0,515.0,369.0
2009.0,3.0,19.0,5.2,-4.8,0.2,-8.283333333333333,45.75,27.416666666666668,17.791666666666668,455.0,455.0,232.0
2009.0,3.0,20.0,-0.2,-7.3,-3.8,-15.229166666666666,40.958333333333336,21.33333333333333,12.333333333333334,446.0,594.0,230.0
2009.0,3.0,21.0,6.3,-7.0,-0.4,-9.920833333333333,48.375,20.25,10.916666666666666,441.0,444.0,233.0
2009.0,3.0,22.0,1.8,-7.6,-2.9,-9.966666666666669,53.41666666666666,27.791666666666668,22.75,266.0,306.0,130.0
2009.0,3.0,23.0,0.0,-11.0,-5.5,-16.599999999999998,41.54166666666666,31.416666666666668,17.041666666666668,189.0,228.0,115.0
2009.0,3.0,24.0,4.5,-8.4,-2.0,-12.425,43.125,21.125,10.583333333333334,343.0,395.0,188.0
2009.0,3.0,25.0,10.0,-4.3,2.9,-6.104166666666667,53.833333333333336,9.166666666666666,12.583333333333334,292.0,308.0,181.0
2009.0,3.0,26.0,10.0,-0.6,4.7,-2.1708333333333334,63.66666666666666,16.25,10.375,355.0,434.0,177.0
2009.0,3.0,27.0,9.8,1.7,5.8,1.275,79.04166666666667,24.0,12.083333333333334,245.0,344.0,126.0
2009.0,3.0,28.0,15.4,2.0,8.7,0.8708333333333332,62.333333333333336,12.291666666666666,6.916666666666667,136.0,137.0,67.0
2009.0,4.0,2.0,16.0,3.3,9.7,0.9916666666666668,61.04166666666666,17.666666666666668,11.958333333333334,445.0,447.0,279.0
2009.0,4.0,17.0,19.5,3.7,11.6,-3.2375000000000003,37.66666666666666,22.45833333333333,18.25,1286.0,1436.0,820.0
2009.0,4.0,18.0,12.9,5.0,9.0,1.25,58.625,16.833333333333332,15.0,1178.0,826.0,667.0
2009.0,4.0,19.0,12.4,0.3,6.4,-9.45,29.58333333333333,16.583333333333332,12.416666666666666,2131.0,1426.0,1155.0
2009.0,4.0,20.0,15.6,0.9,8.3,-5.325,39.458333333333336,12.291666666666666,24.166666666666668,2709.0,2646.0,1697.0
2009.0,4.0,21.0,9.8,4.1,7.0,4.6875,88.45833333333333,6.541666666666667,16.583333333333332,752.0,572.0,523.0
2009.0,4.0,22.0,14.2,5.3,9.8,3.595833333333333,71.04166666666667,24.0,15.333333333333334,1886.0,1936.0,1225.0
2009.0,4.0,23.0,13.4,1.5,7.5,1.0916666666666666,62.16666666666666,28.33333333333333,25.416666666666668,2069.0,2453.0,1314.0
2009.0,4.0,24.0,20.1,1.6,10.9,0.4666666666666666,50.958333333333336,24.541666666666668,14.708333333333334,3132.0,2744.0,1998.0
2009.0,4.0,25.0,28.1,11.3,19.7,9.629166666666666,51.41666666666666,29.291666666666668,17.875,3668.0,3319.0,2074.0
2009.0,4.0,26.0,18.8,7.9,13.4,-1.2666666666666666,42.75,15.833333333333334,19.041666666666668,1368.0,954.0,744.0
2009.0,4.0,27.0,29.5,9.3,19.4,6.195833333333333,45.208333333333336,13.791666666666666,14.083333333333334,4051.0,3924.0,2534.0
2009.0,4.0,28.0,21.6,2.6,12.1,7.883333333333333,62.54166666666666,25.70833333333333,18.666666666666668,2286.0,2478.0,1599.0
2009.0,4.0,29.0,14.9,0.0,7.5,-4.104166666666667,42.04166666666666,21.666666666666668,11.791666666666666,3519.0,2963.0,2281.0
2009.0,4.0,30.0,21.9,4.5,13.2,-0.0666666666666666,41.29166666666666,13.041666666666666,15.5,3520.0,3918.0,2233.0
2009.0,5.0,1.0,20.1,8.9,14.5,9.8,73.79166666666667,18.58333333333333,24.625,1925.0,1501.0,1256.0
2009.0,5.0,2.0,14.8,3.7,9.3,1.5041666666666669,57.75,22.83333333333333,20.875,2125.0,1422.0,1225.0
2009.0,5.0,3.0,18.4,4.8,11.6,1.5291666666666668,48.0,27.70833333333333,16.625,2662.0,1421.0,1326.0
2009.0,5.0,4.0,19.2,7.9,13.6,-0.0749999999999999,39.0,19.541666666666668,10.708333333333334,4403.0,3908.0,2808.0
2009.0,5.0,5.0,20.6,7.0,13.8,0.6625,41.25,9.083333333333334,18.125,4338.0,4367.0,2730.0
2009.0,5.0,6.0,15.9,10.1,13.0,7.929166666666667,71.5,11.541666666666666,6.541666666666667,2757.0,2335.0,1707.0
2009.0,5.0,7.0,13.7,10.1,11.9,10.0625,90.45833333333331,19.0,14.916666666666666,970.0,966.0,623.0
2009.0,5.0,8.0,20.1,10.1,15.1,9.929166666666667,72.95833333333333,20.33333333333333,9.583333333333334,2767.0,2460.0,1805.0
2009.0,5.0,9.0,17.8,9.8,13.8,11.975,86.375,22.916666666666668,10.083333333333334,1493.0,1504.0,864.0
2009.0,5.0,10.0,10.1,5.8,8.0,3.545833333333333,74.66666666666667,26.416666666666668,21.95833333333333,728.0,523.0,362.0
2009.0,5.0,11.0,15.5,1.9,8.7,0.1541666666666667,52.458333333333336,22.291666666666668,10.833333333333334,3982.0,3520.0,2537.0
2009.0,5.0,12.0,17.5,2.5,10.0,-0.1999999999999999,46.833333333333336,20.08333333333333,8.125,4742.0,3872.0,2983.0
2009.0,5.0,13.0,20.6,7.4,14.0,0.8083333333333335,41.29166666666666,27.916666666666668,11.916666666666666,5278.0,4486.0,3265.0
2009.0,5.0,14.0,19.2,12.7,16.0,7.5125,60.5,29.5,27.45833333333333,2344.0,2442.0,1513.0
2009.0,5.0,15.0,18.9,9.3,14.1,5.145833333333333,55.833333333333336,27.58333333333333,13.125,4094.0,3561.0,2675.0
2009.0,5.0,16.0,19.1,8.6,13.9,10.283333333333331,78.54166666666667,24.125,16.875,784.0,597.0,453.0
2009.0,5.0,17.0,12.7,3.7,8.2,-0.4541666666666666,55.29166666666666,29.5,27.291666666666668,1048.0,815.0,525.0
2009.0,5.0,18.0,13.6,2.1,7.9,-0.75,54.04166666666666,19.875,13.25,2442.0,1677.0,1558.0
2009.0,5.0,19.0,19.1,6.0,12.6,0.8083333333333332,44.0,29.166666666666668,18.291666666666668,3686.0,2719.0,2321.0
2009.0,5.0,20.0,17.0,5.5,11.3,5.866666666666667,74.5,8.125,9.583333333333334,3042.0,1977.0,1882.0
2009.0,5.0,21.0,29.2,9.1,19.2,7.066666666666666,45.458333333333336,28.916666666666668,20.166666666666668,5728.0,5397.0,3693.0
2009.0,5.0,22.0,19.4,10.9,15.2,6.675,51.375,11.083333333333334,15.416666666666666,3815.0,3889.0,2488.0
2009.0,5.0,23.0,21.5,10.2,15.9,3.408333333333333,45.0,16.791666666666668,9.25,3540.0,3366.0,2040.0
2009.0,5.0,24.0,23.6,9.4,16.5,6.816666666666666,52.41666666666666,23.33333333333333,17.541666666666668,4775.0,3368.0,2378.0
2009.0,5.0,25.0,15.5,6.5,11.0,-1.995833333333333,40.625,10.916666666666666,15.291666666666666,4434.0,3946.0,2825.0
2009.0,5.0,26.0,16.8,5.4,11.1,-3.9791666666666665,35.25,9.75,10.5,4363.0,3935.0,2747.0
2009.0,5.0,27.0,14.2,11.1,12.7,8.116666666666667,76.04166666666667,20.25,11.541666666666666,2075.0,1739.0,1284.0
2009.0,5.0,28.0,15.5,10.4,13.0,10.095833333333331,86.125,28.041666666666668,22.166666666666668,2338.0,1908.0,1506.0
2009.0,5.0,29.0,20.6,12.1,16.4,13.404166666666669,92.125,25.625,20.08333333333333,1387.0,1247.0,906.0
2009.0,5.0,30.0,17.3,10.2,13.8,9.9375,78.5,25.916666666666668,13.625,2063.0,1228.0,1191.0
2009.0,5.0,31.0,14.7,5.0,9.9,4.1625000000000005,65.75,25.666666666666668,22.625,2031.0,1515.0,1008.0
2009.0,6.0,1.0,15.1,4.9,10.0,4.433333333333334,70.54166666666667,24.95833333333333,17.166666666666668,3274.0,2726.0,2093.0
2009.0,6.0,2.0,18.1,8.9,13.5,7.241666666666667,70.625,11.625,13.708333333333334,4325.0,3753.0,2868.0
2009.0,6.0,3.0,20.2,7.3,13.8,5.920833333333333,59.29166666666666,13.166666666666666,11.791666666666666,5430.0,3259.0,3523.0
2009.0,6.0,4.0,19.4,7.8,13.6,3.6208333333333336,53.29166666666666,0.0,9.958333333333334,5278.0,4795.0,3499.0
2009.0,6.0,5.0,23.5,8.0,15.8,5.666666666666667,49.833333333333336,0.0,7.916666666666667,6028.0,4223.0,4120.0
2009.0,6.0,6.0,24.0,11.4,17.7,7.570833333333333,51.66666666666666,0.0,17.208333333333332,3876.0,3192.0,2375.0
2009.0,6.0,7.0,18.1,8.3,13.2,5.108333333333333,57.54166666666666,0.0,12.708333333333334,2742.0,1381.0,1500.0
2009.0,6.0,8.0,18.4,5.8,12.1,4.991666666666666,58.66666666666666,0.0,8.708333333333334,4973.0,3742.0,2107.0
2009.0,6.0,9.0,15.6,11.3,13.5,10.108333333333333,83.75,0.0,10.541666666666666,1125.0,1312.0,678.0
2009.0,6.0,10.0,0.0,12.3,0.0,8.029166666666667,55.208333333333336,0.0,6.375,3460.0,3978.0,2354.0
2009.0,6.0,11.0,23.1,0.0,0.0,12.179166666666667,60.833333333333336,0.0,5.625,4449.0,4802.0,2648.0
2009.0,6.0,12.0,23.8,14.5,19.2,13.425,71.75,0.0,14.291666666666666,3576.0,3717.0,2100.0
2009.0,6.0,13.0,24.6,11.9,18.3,12.0625,65.04166666666667,0.0,8.625,4027.0,3357.0,1830.0
2009.0,6.0,14.0,25.9,14.3,20.1,11.1375,61.54166666666666,0.0,8.541666666666666,4313.0,3120.0,1706.0
2009.0,6.0,15.0,22.7,14.3,18.5,12.895833333333334,74.91666666666667,0.0,8.041666666666666,3182.0,3538.0,1922.0
2009.0,6.0,16.0,24.1,13.7,18.9,12.691666666666668,69.20833333333333,0.0,11.208333333333334,5668.0,5609.0,3499.0
2009.0,6.0,17.0,26.0,14.0,20.0,11.9375,61.625,0.0,11.541666666666666,6320.0,6047.0,3388.0
2009.0,6.0,18.0,18.6,14.4,16.5,12.741666666666667,81.08333333333333,0.0,14.333333333333334,2397.0,2531.0,1324.0
2009.0,6.0,19.0,20.1,14.2,17.2,14.558333333333332,86.04166666666667,0.0,10.666666666666666,2857.0,3309.0,1798.0
2009.0,6.0,20.0,21.0,16.5,18.8,16.066666666666666,83.95833333333333,0.0,9.916666666666666,2590.0,2774.0,1505.0
2009.0,6.0,21.0,25.6,18.5,22.1,17.3625,78.20833333333333,0.0,21.166666666666668,3234.0,2531.0,1332.0
2009.0,6.0,22.0,23.6,16.9,20.3,13.758333333333333,67.29166666666667,0.0,22.375,5138.0,5032.0,2742.0
2009.0,6.0,23.0,28.8,14.8,21.8,12.4125,56.29166666666666,0.0,14.458333333333334,5799.0,5386.0,3114.0
2009.0,6.0,24.0,29.3,17.2,23.3,15.341666666666669,60.333333333333336,0.0,11.333333333333334,4911.0,3114.0,1615.0
2009.0,6.0,25.0,31.5,19.2,25.4,18.058333333333334,67.66666666666667,0.0,10.625,4333.0,4541.0,2449.0
2009.0,6.0,26.0,27.4,18.3,22.9,16.712500000000002,72.41666666666667,0.0,12.75,3680.0,3984.0,2156.0
2009.0,6.0,27.0,22.7,17.0,19.9,17.591666666666665,88.0,0.0,8.083333333333334,1536.0,1655.0,847.0
2009.0,6.0,28.0,26.9,15.2,21.1,17.5125,80.41666666666667,0.0,10.541666666666666,3064.0,2689.0,1437.0
2009.0,6.0,29.0,21.0,16.8,18.9,17.804166666666667,91.83333333333331,0.0,10.125,1004.0,1360.0,596.0
2009.0,6.0,30.0,27.6,15.2,21.4,16.866666666666667,81.625,0.0,15.583333333333334,4709.0,4472.0,2945.0
2009.0,7.0,1.0,26.5,17.1,21.8,17.054166666666667,79.70833333333333,0.0,17.041666666666668,4471.0,3051.0,2239.0
2009.0,7.0,2.0,24.3,17.9,21.1,16.620833333333334,78.70833333333333,0.0,17.375,4432.0,4525.0,2611.0
2009.0,7.0,3.0,24.2,18.1,21.2,17.645833333333332,88.5,0.0,14.833333333333334,2997.0,3069.0,1876.0
2009.0,7.0,4.0,20.9,15.0,18.0,14.079166666666666,80.95833333333333,0.0,22.0,2544.0,2325.0,1653.0
2009.0,7.0,5.0,24.5,14.8,19.7,11.270833333333334,60.708333333333336,0.0,18.541666666666668,5121.0,3310.0,3064.0
2009.0,7.0,6.0,22.3,15.2,18.8,12.966666666666669,72.58333333333333,0.0,8.708333333333334,3862.0,4249.0,2641.0
2009.0,7.0,7.0,21.2,15.4,18.3,14.433333333333332,82.83333333333333,0.0,10.625,3036.0,3518.0,1980.0
2009.0,7.0,8.0,20.6,14.7,17.7,14.125,82.16666666666667,0.0,12.583333333333334,3744.0,3886.0,2318.0
2009.0,7.0,9.0,24.6,13.0,18.8,13.091666666666669,71.29166666666667,0.0,7.583333333333333,6626.0,5751.0,4227.0
2009.0,7.0,10.0,26.6,12.9,19.8,14.2125,66.91666666666667,0.0,8.208333333333334,6274.0,5435.0,4242.0
2009.0,7.0,11.0,24.7,16.4,20.6,16.908333333333335,81.58333333333333,0.0,14.708333333333334,1876.0,1944.0,1175.0
2009.0,7.0,12.0,21.6,12.9,17.3,12.825,73.625,0.0,15.791666666666666,4393.0,3148.0,2520.0
2009.0,7.0,13.0,19.0,11.6,15.3,10.304166666666667,73.04166666666667,0.0,11.958333333333334,3471.0,3909.0,2369.0
2009.0,7.0,14.0,19.9,12.6,16.3,10.795833333333334,74.29166666666667,0.0,14.333333333333334,3537.0,4019.0,2299.0
2009.0,7.0,15.0,22.7,10.7,16.7,10.9,68.04166666666667,0.0,12.875,6100.0,5536.0,3767.0
2009.0,7.0,16.0,24.9,16.8,20.9,16.108333333333334,77.875,0.0,10.0,3489.0,3774.0,2227.0
2009.0,7.0,17.0,26.2,16.2,21.2,15.695833333333333,72.95833333333333,0.0,10.833333333333334,4859.0,4323.0,3280.0
2009.0,7.0,18.0,25.6,17.3,21.5,16.095833333333335,79.41666666666667,0.0,14.708333333333334,2991.0,2804.0,1885.0
2009.0,7.0,19.0,23.5,16.2,19.9,14.466666666666669,74.08333333333333,0.0,17.875,3588.0,2711.0,2065.0
2009.0,7.0,20.0,24.9,14.3,19.6,14.345833333333331,70.54166666666667,0.0,11.166666666666666,5607.0,5092.0,3825.0
2009.0,7.0,21.0,26.9,14.8,20.9,15.179166666666667,69.08333333333333,0.0,8.5,5754.0,5357.0,3745.0
2009.0,7.0,22.0,22.9,17.4,20.2,16.383333333333333,81.875,0.0,7.916666666666667,3440.0,3954.0,2123.0
2009.0,7.0,23.0,26.0,16.9,21.5,16.929166666666667,75.70833333333333,0.0,14.208333333333334,5124.0,4836.0,3269.0
2009.0,7.0,24.0,25.2,18.0,21.6,16.224999999999998,72.08333333333333,0.0,13.541666666666666,4054.0,3828.0,2751.0
2009.0,7.0,25.0,25.2,16.9,21.1,15.9625,75.75,0.0,11.791666666666666,4372.0,3059.0,2736.0
2009.0,7.0,26.0,23.1,16.1,19.6,17.099999999999998,88.5,0.0,14.541666666666666,1801.0,1703.0,1032.0
2009.0,7.0,27.0,26.5,17.5,22.0,17.520833333333332,77.33333333333333,0.0,15.083333333333334,4088.0,4307.0,2795.0
2009.0,7.0,28.0,29.5,18.0,23.8,17.958333333333332,69.66666666666667,0.0,12.125,5891.0,5437.0,3292.0
2009.0,7.0,29.0,30.5,19.9,25.2,19.775,77.375,0.0,11.333333333333334,3754.0,4211.0,1637.0
2009.0,7.0,30.0,25.6,19.4,22.5,17.591666666666665,74.625,0.0,15.666666666666666,5267.0,5183.0,2527.0
2009.0,7.0,31.0,23.3,18.2,20.8,16.633333333333333,78.70833333333333,0.0,8.375,3146.0,4023.0,2265.0
2009.0,8.0,1.0,27.9,18.4,23.2,16.616666666666667,70.04166666666667,0.0,12.208333333333334,63.0,3351.0,1053.0
2009.0,8.0,2.0,22.4,18.1,20.3,18.33333333333333,85.125,0.0,11.375,77.0,1293.0,291.0
2009.0,8.0,3.0,24.9,14.0,19.5,13.454166666666666,67.45833333333333,0.0,12.666666666666666,5904.0,4853.0,3102.0
2009.0,8.0,4.0,28.4,18.0,23.2,17.45,72.95833333333333,0.0,14.333333333333334,4417.0,4350.0,2382.0
2009.0,8.0,5.0,24.0,17.3,20.7,14.8625,70.875,0.0,16.5,5611.0,5201.0,2646.0
2009.0,8.0,6.0,22.6,15.4,19.0,15.2625,79.16666666666667,0.0,13.708333333333334,4197.0,4298.0,2302.0
2009.0,8.0,7.0,21.8,11.3,16.6,11.1125,69.125,0.0,14.75,4265.0,4303.0,2300.0
2009.0,8.0,8.0,22.8,9.4,16.1,9.366666666666667,61.083333333333336,0.0,9.541666666666666,4589.0,3200.0,2083.0
2009.0,8.0,9.0,24.2,15.2,19.7,15.595833333333331,75.625,0.0,11.666666666666666,2775.0,2393.0,1509.0
2009.0,8.0,10.0,29.5,20.3,24.9,20.183333333333334,81.83333333333333,0.0,12.041666666666666,2999.0,3185.0,1545.0
2009.0,8.0,11.0,25.9,18.5,22.2,18.529166666666665,83.125,0.0,7.416666666666667,3504.0,3703.0,1735.0
2009.0,8.0,12.0,28.2,17.5,22.9,17.425,74.66666666666667,0.0,6.166666666666667,5538.0,5107.0,2368.0
2009.0,8.0,13.0,28.9,16.3,22.6,17.3625,70.33333333333333,0.0,6.458333333333333,5386.0,5056.0,2364.0
2009.0,8.0,14.0,30.3,19.7,25.0,18.98333333333333,70.29166666666667,0.0,11.0,4859.0,4663.0,2125.0
2009.0,8.0,15.0,30.1,20.5,25.3,19.23333333333333,69.29166666666667,0.0,11.083333333333334,3916.0,3027.0,1573.0
2009.0,8.0,16.0,30.5,21.1,25.8,20.2,71.45833333333333,0.0,11.625,3307.0,2843.0,1313.0
