"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 00:00","2010","09","01","00:00","24.9","","19.4","","72","","","","25","","11","","","","101.11","","32","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 01:00","2010","09","01","01:00","24.0","","19.3","","75","","","","26","","11","","","","101.08","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 02:00","2010","09","01","02:00","23.6","","19.3","","77","","","","25","","11","","","","101.07","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 03:00","2010","09","01","03:00","23.4","","19.4","","78","","","","23","","13","","","","101.03","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 04:00","2010","09","01","04:00","22.9","","19.0","","79","","","","25","","7","","","","101.03","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 05:00","2010","09","01","05:00","22.8","","18.7","","78","","","","25","","7","","","","101.05","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 06:00","2010","09","01","06:00","23.8","","18.9","","74","","","","25","","9","","","","101.10","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 07:00","2010","09","01","07:00","23.6","","19.3","","77","","","","23","","9","","","","101.11","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 08:00","2010","09","01","08:00","24.9","","19.7","","73","","","","23","","11","","","","101.10","","32","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 09:00","2010","09","01","09:00","26.1","","20.3","","70","","","","22","","13","","","","101.08","","34","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 10:00","2010","09","01","10:00","27.2","","20.3","","66","","","","22","","17","","","","101.05","","35","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 11:00","2010","09","01","11:00","28.6","","20.4","","61","","","","22","","19","","","","100.99","","37","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 12:00","2010","09","01","12:00","30.5","","20.8","","56","","","","23","","17","","","","100.93","","39","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-01 13:00","2010","09","01","13:00","31.1","","19.5","","50","","","","24","","22","","","","100.89","","38","","","","NA"
