"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 00:00","2013","05","01","00:00","14.5","","7.9","","65","","","","","","0","","","","102.10","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 01:00","2013","05","01","01:00","14.1","","7.8","","66","","","","14","","2","","","","102.15","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 02:00","2013","05","01","02:00","13.1","","7.7","","70","","","","19","","2","","","","102.20","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 03:00","2013","05","01","03:00","12.0","","8.0","","76","","","","14","","4","","","","102.28","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 04:00","2013","05","01","04:00","11.4","","8.0","","80","","","","23","","6","","","","102.34","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 05:00","2013","05","01","05:00","10.9","","8.4","","85","","","","16","","2","","","","102.38","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 06:00","2013","05","01","06:00","13.0","","9.4","","79","","","","13","","6","","","","102.46","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 07:00","2013","05","01","07:00","15.3","","10.1","","71","","","","31","","2","","","","102.55","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 08:00","2013","05","01","08:00","17.6","","9.8","","60","","","","11","","2","","","","102.57","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 09:00","2013","05","01","09:00","19.8","","10.0","","53","","","","21","","2","","","","102.57","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 10:00","2013","05","01","10:00","20.9","","9.1","","47","","","","18","","6","","","","102.56","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 11:00","2013","05","01","11:00","22.6","","9.6","","44","","","","22","","6","","","","102.50","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 12:00","2013","05","01","12:00","23.3","","9.6","","42","","","","20","","6","","","","102.46","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 13:00","2013","05","01","13:00","24.7","","8.0","","34","","","","16","","9","","","","102.39","","25","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 14:00","2013","05","01","14:00","25.5","","5.8","","28","","","","17","","9","","","","102.35","","25","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 15:00","2013","05","01","15:00","25.5","","4.5","","26","","","","17","","6","","","","102.33","","25","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 16:00","2013","05","01","16:00","25.4","","5.5","","28","","","","14","","6","","","","102.35","","25","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 17:00","2013","05","01","17:00","25.0","","3.3","","24","","","","14","","9","","","","102.34","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 18:00","2013","05","01","18:00","24.7","","3.0","","24","","","","14","","6","","","","102.35","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 19:00","2013","05","01","19:00","22.2","","4.5","","31","","","","13","","7","","","","102.34","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 20:00","2013","05","01","20:00","22.4","","4.5","","31","","","","11","","6","","","","102.37","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 21:00","2013","05","01","21:00","19.6","","5.7","","40","","","","32","","2","","","","102.40","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 22:00","2013","05","01","22:00","20.3","","5.3","","37","","","","11","","4","","","","102.37","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-01 23:00","2013","05","01","23:00","18.6","","5.2","","41","","","","9","","2","","","","102.38","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 00:00","2013","05","02","00:00","16.2","","6.8","","54","","","","20","","4","","","","102.39","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 01:00","2013","05","02","01:00","14.4","","6.5","","59","","","","28","","4","","","","102.37","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 02:00","2013","05","02","02:00","14.8","","5.9","","55","","","","","","0","","","","102.38","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 03:00","2013","05","02","03:00","15.0","","8.2","","64","","","","3","","15","","","","102.38","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 04:00","2013","05","02","04:00","13.7","","8.3","","70","","","","3","","13","","","","102.44","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 05:00","2013","05","02","05:00","12.2","","7.6","","73","","","","2","","11","","","","102.52","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 06:00","2013","05","02","06:00","13.7","","7.0","","64","","","","3","","11","","","","102.56","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 07:00","2013","05","02","07:00","14.8","","6.7","","58","","","","4","","9","","","","102.62","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 08:00","2013","05","02","08:00","16.3","","7.4","","56","","","","2","","7","","","","102.63","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 09:00","2013","05","02","09:00","18.5","","7.9","","50","","","","4","","7","","","","102.63","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 10:00","2013","05","02","10:00","19.9","","7.9","","46","","","","4","","9","","","","102.64","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 11:00","2013","05","02","11:00","21.3","","8.2","","43","","","","1","","9","","","","102.59","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 12:00","2013","05","02","12:00","22.6","","7.1","","37","","","","9","","9","","","","102.51","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 13:00","2013","05","02","13:00","22.2","","6.4","","36","","","","5","","19","","","","102.49","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 14:00","2013","05","02","14:00","21.2","","7.3","","41","","","","2","","19","","","","102.47","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 15:00","2013","05","02","15:00","24.0","","7.0","","34","","","","4","","20","","","","102.39","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 16:00","2013","05","02","16:00","25.0","","6.3","","30","","","","4","","19","","","","102.34","","25","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 17:00","2013","05","02","17:00","24.5","","5.4","","29","","","","5","","20","","","","102.32","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 18:00","2013","05","02","18:00","24.1","","7.2","","34","","","","5","","19","","","","102.32","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 19:00","2013","05","02","19:00","23.0","","7.5","","37","","","","5","","19","","","","102.35","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 20:00","2013","05","02","20:00","22.3","","6.3","","35","","","","5","","19","","","","102.40","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 21:00","2013","05","02","21:00","18.3","","8.6","","53","","","","4","","20","","","","102.43","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 22:00","2013","05","02","22:00","16.0","","8.3","","60","","","","4","","22","","","","102.43","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-02 23:00","2013","05","02","23:00","14.0","","7.7","","66","","","","4","","24","","","","102.45","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 00:00","2013","05","03","00:00","12.6","","7.0","","69","","","","4","","24","","","","102.46","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 01:00","2013","05","03","01:00","11.7","","6.4","","70","","","","4","","20","","","","102.48","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 02:00","2013","05","03","02:00","11.6","","5.9","","68","","","","5","","19","","","","102.53","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 03:00","2013","05","03","03:00","11.0","","5.6","","69","","","","4","","19","","","","102.58","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 04:00","2013","05","03","04:00","10.5","","5.5","","71","","","","3","","17","","","","102.65","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 05:00","2013","05","03","05:00","11.4","","4.4","","62","","","","5","","11","","","","102.71","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 06:00","2013","05","03","06:00","13.0","","1.3","","45","","","","10","","11","","","","102.77","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 07:00","2013","05","03","07:00","13.5","","1.3","","43","","","","13","","26","","","","102.80","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 08:00","2013","05","03","08:00","15.0","","1.4","","40","","","","14","","20","","","","102.80","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 09:00","2013","05","03","09:00","17.3","","3.0","","38","","","","13","","22","","","","102.77","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 10:00","2013","05","03","10:00","18.0","","2.0","","34","","","","12","","20","","","","102.74","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 11:00","2013","05","03","11:00","18.7","","1.4","","31","","","","8","","15","","","","102.66","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 12:00","2013","05","03","12:00","20.0","","1.5","","29","","","","10","","15","","","","102.58","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 13:00","2013","05","03","13:00","21.5","","0.6","","25","","","","12","","15","","","","102.52","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 14:00","2013","05","03","14:00","21.3","","0.0","","24","","","","9","","15","","","","102.45","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 15:00","2013","05","03","15:00","22.2","","0.8","","24","","","","11","","17","","","","102.36","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 16:00","2013","05","03","16:00","22.4","","0.9","","24","","","","12","","15","","","","102.33","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 17:00","2013","05","03","17:00","22.2","","-0.1","","23","","","","13","","17","","","","102.29","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 18:00","2013","05","03","18:00","21.8","","0.7","","25","","","","11","","11","","","","102.26","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 19:00","2013","05","03","19:00","20.7","","0.9","","27","","","","10","","6","","","","102.25","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-05-03 20:00","2013","05","03","20:00","19.9","","2.9","","32","","","","5","","15","","","","102.28","","","","","","NA"
