"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-12-01 00:00","2013","12","01","00:00","-6.9","","-9.2","","84","","","","2","","11","","","","102.08","","","","-12","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-12-01 01:00","2013","12","01","01:00","-6.8","","-9.1","","84","","","","3","","9","","","","102.04","","","","-11","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-12-01 02:00","2013","12","01","02:00","-6.4","","-8.8","","83","","","","2","","7","","","","102.01","","","","-10","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-12-01 03:00","2013","12","01","03:00","-6.3","","-8.7","","83","","","","2","","11","","","","101.97","","","","-11","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-12-01 04:00","2013","12","01","04:00","-6.1","","-8.4","","84","","","","1","","7","","","","101.89","","","","-9","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-12-01 05:00","2013","12","01","05:00","-5.7","","-8.0","","84","","","","2","","11","","","","101.85","","","","-10","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-12-01 06:00","2013","12","01","06:00","-5.0","","-7.2","","85","","","","3","","6","","","","101.82","","","","-8","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-12-01 07:00","2013","12","01","07:00","-4.7","","-6.8","","85","","","","2","","11","","","","101.82","","","","-9","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-12-01 08:00","2013","12","01","08:00","-4.8","","-6.7","","87","","","","2","","6","","","","101.81","","","","-8","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-12-01 09:00","2013","12","01","09:00","-4.7","","-6.6","","87","","","","2","","11","","","","101.82","","","","-9","","NA"
