"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 00:00","2013","03","01","00:00","-0.3","","-2.1","","88","","","","2","","17","","","","100.04","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 01:00","2013","03","01","01:00","-0.3","","-2.3","","86","","","","2","","15","","","","100.07","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 02:00","2013","03","01","02:00","-0.6","","-2.0","","90","","","","2","","19","","","","100.06","","","","-6","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 03:00","2013","03","01","03:00","-0.5","","-2.2","","88","","","","2","","13","","","","100.09","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 04:00","2013","03","01","04:00","-0.6","","-2.1","","90","","","","2","","11","","","","100.12","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 05:00","2013","03","01","05:00","-1.4","","-2.6","","92","","","","32","","6","","","","100.13","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 06:00","2013","03","01","06:00","-0.9","","-1.9","","93","","","","29","","9","","","","100.17","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 07:00","2013","03","01","07:00","-0.7","","-1.5","","94","","","","30","","9","","","","100.22","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 08:00","2013","03","01","08:00","-0.3","","-1.1","","94","","","","36","","7","","","","100.26","","","","-3","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 09:00","2013","03","01","09:00","-0.2","","-2.2","","86","","","","3","","15","","","","100.28","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 10:00","2013","03","01","10:00","0.2","","-2.3","","83","","","","3","","17","","","","100.31","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 11:00","2013","03","01","11:00","0.9","","-2.6","","77","","","","3","","19","","","","100.32","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 12:00","2013","03","01","12:00","1.3","","-2.6","","75","","","","2","","19","","","","100.35","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 13:00","2013","03","01","13:00","1.2","","-2.6","","76","","","","3","","19","","","","100.36","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 14:00","2013","03","01","14:00","0.8","","-2.8","","77","","","","1","","19","","","","100.37","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 15:00","2013","03","01","15:00","0.8","","-2.6","","78","","","","3","","17","","","","100.40","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 16:00","2013","03","01","16:00","0.7","","-3.0","","76","","","","2","","17","","","","100.42","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 17:00","2013","03","01","17:00","0.8","","-2.7","","77","","","","2","","15","","","","100.46","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 18:00","2013","03","01","18:00","0.3","","-2.4","","82","","","","3","","13","","","","100.52","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 19:00","2013","03","01","19:00","0.0","","-2.1","","86","","","","1","","6","","","","100.54","","","","-2","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 20:00","2013","03","01","20:00","-0.3","","-1.7","","90","","","","29","","7","","","","100.54","","","","-3","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 21:00","2013","03","01","21:00","-0.6","","-1.6","","93","","","","31","","11","","","","100.54","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 22:00","2013","03","01","22:00","-0.5","","-1.4","","94","","","","32","","17","","","","100.53","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-01 23:00","2013","03","01","23:00","-0.7","","-1.7","","93","","","","31","","11","","","","100.51","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-02 00:00","2013","03","02","00:00","-0.7","","-1.6","","94","","","","33","","9","","","","100.49","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-02 01:00","2013","03","02","01:00","-0.6","","-1.5","","94","","","","31","","7","","","","100.48","","","","-3","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-02 02:00","2013","03","02","02:00","-0.8","","-1.7","","94","","","","29","","9","","","","100.46","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-02 03:00","2013","03","02","03:00","-1.0","","-2.1","","92","","","","28","","11","","","","100.43","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-02 04:00","2013","03","02","04:00","-1.4","","-2.6","","92","","","","29","","11","","","","100.42","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-02 05:00","2013","03","02","05:00","-1.1","","-2.4","","91","","","","29","","11","","","","100.43","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-02 06:00","2013","03","02","06:00","-1.1","","-2.9","","88","","","","30","","9","","","","100.46","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-02 07:00","2013","03","02","07:00","-1.5","","-3.5","","86","","","","26","","11","","","","100.50","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-02 08:00","2013","03","02","08:00","-1.8","","-3.9","","86","","","","27","","9","","","","100.53","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-02 09:00","2013","03","02","09:00","-1.1","","-3.7","","82","","","","27","","9","","","","100.52","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-02 10:00","2013","03","02","10:00","-0.6","","-3.8","","79","","","","28","","11","","","","100.49","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-02 11:00","2013","03","02","11:00","-0.1","","-4.9","","70","","","","34","","11","","","","100.49","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2013-03-02 12:00","2013","03","02","12:00","-0.7","","-4.6","","75","","","","22","","15","","","","100.46","","","","-5","","NA"
