"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 00:00","2010","10","01","00:00","13.8","","13.3","","97","","","","25","","15","","","","100.07","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 01:00","2010","10","01","01:00","13.8","","13.3","","97","","","","25","","13","","","","100.15","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 02:00","2010","10","01","02:00","13.6","","13.0","","96","","","","28","","13","","","","100.11","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 03:00","2010","10","01","03:00","13.4","","12.9","","97","","","","26","","9","","","","100.18","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 04:00","2010","10","01","04:00","13.4","","12.9","","97","","","","25","","9","","","","100.26","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 05:00","2010","10","01","05:00","13.5","","13.1","","97","","","","24","","7","","","","100.27","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 06:00","2010","10","01","06:00","13.3","","12.9","","97","","","","24","","7","","","","100.23","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 07:00","2010","10","01","07:00","13.2","","12.8","","97","","","","29","","4","","","","100.24","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 08:00","2010","10","01","08:00","13.1","","12.8","","98","","","","32","","7","","","","100.24","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 09:00","2010","10","01","09:00","13.3","","12.9","","97","","","","32","","9","","","","100.24","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 10:00","2010","10","01","10:00","13.8","","13.0","","95","","","","32","","11","","","","100.26","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 11:00","2010","10","01","11:00","14.0","","11.9","","87","","","","34","","13","","","","100.26","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 12:00","2010","10","01","12:00","13.9","","12.1","","89","","","","30","","9","","","","100.29","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 13:00","2010","10","01","13:00","14.4","","12.2","","87","","","","29","","9","","","","100.29","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 14:00","2010","10","01","14:00","14.4","","11.3","","82","","","","30","","11","","","","100.31","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 15:00","2010","10","01","15:00","14.3","","9.8","","74","","","","32","","17","","","","100.35","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01 16:00","2010","10","01","16:00","13.2","","8.6","","74","","","","32","","19","","","","100.36","","","","","","NA"
