"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-07-01 00:00","2009","07","01","00:00","17.6","","16.5","","93","","","","","M","19","","","","100.06","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-07-01 01:00","2009","07","01","01:00","17.8","","16.6","","93","","","","","M","6","","","","100.12","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-07-01 02:00","2009","07","01","02:00","17.7","","16.2","","91","","","","","M","11","","","","100.11","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-07-01 03:00","2009","07","01","03:00","17.7","","16.0","","90","","","","","M","11","","","","100.10","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-07-01 04:00","2009","07","01","04:00","17.5","","16.0","","91","","","","","M","11","","","","100.14","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-07-01 05:00","2009","07","01","05:00","17.4","","15.9","","91","","","","","M","15","","","","100.17","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-07-01 06:00","2009","07","01","06:00","18.1","","16.2","","89","","","","","M","11","","","","100.23","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-07-01 07:00","2009","07","01","07:00","18.9","","16.6","","87","","","","","M","13","","","","100.28","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-07-01 08:00","2009","07","01","08:00","19.6","","16.5","","82","","","","","M","19","","","","100.29","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-07-01 09:00","2009","07","01","09:00","21.6","","17.4","","77","","","","","M","22","","","","100.33","","27","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-07-01 10:00","2009","07","01","10:00","22.3","","17.1","","72","","","","","M","24","","","","100.34","","28","","","","NA"
