"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 00:00","2011","07","01","00:00","","M","","M","","M","","","29","","9","","","","100.93","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 01:00","2011","07","01","01:00","","M","","M","","M","","","24","","7","","","","100.93","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 02:00","2011","07","01","02:00","","M","","M","","M","","","25","","7","","","","100.92","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 03:00","2011","07","01","03:00","","M","","M","","M","","","23","","4","","","","100.93","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 04:00","2011","07","01","04:00","","M","","M","","M","","","24","","4","","","","101.00","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 05:00","2011","07","01","05:00","","M","","M","","M","","","23","","4","","","","101.04","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 06:00","2011","07","01","06:00","","M","","M","","M","","","25","","7","","","","101.08","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 07:00","2011","07","01","07:00","","M","","M","","M","","","27","","7","","","","101.14","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 08:00","2011","07","01","08:00","","M","","M","","M","","","35","","6","","","","101.17","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 09:00","2011","07","01","09:00","","M","","M","","M","","","34","","9","","","","101.14","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 10:00","2011","07","01","10:00","","M","","M","","M","","","32","","7","","","","101.14","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 11:00","2011","07","01","11:00","","M","","M","","M","","","22","","11","","","","101.15","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 12:00","2011","07","01","12:00","","M","","M","","M","","","24","","15","","","","101.15","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 13:00","2011","07","01","13:00","","M","","M","","M","","","22","","13","","","","101.12","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 14:00","2011","07","01","14:00","","M","","M","","M","","","21","","11","","","","101.12","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 15:00","2011","07","01","15:00","","M","","M","","M","","","20","","15","","","","101.12","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 16:00","2011","07","01","16:00","","M","","M","","M","","","20","","15","","","","101.14","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 17:00","2011","07","01","17:00","","M","","M","","M","","","20","","15","","","","101.13","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 18:00","2011","07","01","18:00","","M","","M","","M","","","20","","13","","","","101.16","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 19:00","2011","07","01","19:00","","M","","M","","M","","","20","","11","","","","101.20","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 20:00","2011","07","01","20:00","","M","","M","","M","","","18","","9","","","","101.25","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 21:00","2011","07","01","21:00","","M","","M","","M","","","15","","9","","","","101.26","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 22:00","2011","07","01","22:00","","M","","M","","M","","","17","","11","","","","101.26","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-01 23:00","2011","07","01","23:00","","M","","M","","M","","","16","","7","","","","101.26","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-02 00:00","2011","07","02","00:00","","M","","M","","M","","","17","","4","","","","101.24","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2011-07-02 01:00","2011","07","02","01:00","","M","","M","","M","","","21","","7","","","","101.25","","","","","","NA"
