"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 00:00","2012","07","01","00:00","","M","","M","","M","","","13","","4","","","","100.13","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 01:00","2012","07","01","01:00","","M","","M","","M","","","18","","7","","","","100.17","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 02:00","2012","07","01","02:00","","M","","M","","M","","","33","","9","","","","100.19","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 03:00","2012","07","01","03:00","","M","","M","","M","","","34","","9","","","","100.25","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 04:00","2012","07","01","04:00","","M","","M","","M","","","1","","6","","","","100.29","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 05:00","2012","07","01","05:00","","M","","M","","M","","","31","","2","","","","100.34","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 06:00","2012","07","01","06:00","","M","","M","","M","","","34","","7","","","","100.43","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 07:00","2012","07","01","07:00","","M","","M","","M","","","34","","11","","","","100.49","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 08:00","2012","07","01","08:00","","M","","M","","M","","","34","","11","","","","100.53","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 09:00","2012","07","01","09:00","","M","","M","","M","","","33","","7","","","","100.53","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 10:00","2012","07","01","10:00","","M","","M","","M","","","28","","13","","","","100.53","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 11:00","2012","07","01","11:00","","M","","M","","M","","","28","","19","","","","100.53","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 12:00","2012","07","01","12:00","","M","","M","","M","","","26","","20","","","","100.56","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 13:00","2012","07","01","13:00","","M","","M","","M","","","27","","19","","","","100.56","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 14:00","2012","07","01","14:00","","M","","M","","M","","","31","","19","","","","100.59","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 15:00","2012","07","01","15:00","","M","","M","","M","","","33","","13","","","","100.59","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 16:00","2012","07","01","16:00","","M","","M","","M","","","33","","19","","","","100.58","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 17:00","2012","07","01","17:00","","M","","M","","M","","","34","","15","","","","100.54","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 18:00","2012","07","01","18:00","","M","","M","","M","","","30","","15","","","","100.55","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 19:00","2012","07","01","19:00","","M","","M","","M","","","31","","15","","","","100.54","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 20:00","2012","07","01","20:00","","M","","M","","M","","","32","","11","","","","100.59","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 21:00","2012","07","01","21:00","","M","","M","","M","","","33","","13","","","","100.65","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 22:00","2012","07","01","22:00","","M","","M","","M","","","32","","11","","","","100.65","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-01 23:00","2012","07","01","23:00","","M","","M","","M","","","32","","7","","","","100.70","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-02 00:00","2012","07","02","00:00","","M","","M","","M","","","30","","13","","","","100.72","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-02 01:00","2012","07","02","01:00","","M","","M","","M","","","31","","7","","","","100.74","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-02 02:00","2012","07","02","02:00","","M","","M","","M","","","30","","7","","","","100.75","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-02 03:00","2012","07","02","03:00","","M","","M","","M","","","30","","6","","","","100.75","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-02 04:00","2012","07","02","04:00","","M","","M","","M","","","","","0","","","","100.77","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2012-07-02 05:00","2012","07","02","05:00","","M","","M","","M","","","35","","6","","","","100.79","","","","","","NA"
