Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Precip (mm),Snow on Grnd (cm),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Wind Chill,Berri1,Maisonneuve_2,Maisonneuve_1
2009,1,1,-14.7,-19.9,-17.3,0.0,0.0,-23.125,59.916666666666664,28.291666666666668,17.375,-25.875,29,35,20
2009,1,2,-11.3,-16.2,-13.8,1.0,0.0,-17.029166666666665,76.25,7.083333333333333,12.25,-19.458333333333332,19,22,3
2009,1,3,-8.1,-13.0,-10.6,0.0,0.0,-15.441666666666668,67.95833333333333,28.208333333333332,22.541666666666668,-18.708333333333332,24,22,12
2009,1,4,-8.3,-13.8,-11.1,0.0,0.0,-16.366666666666667,66.95833333333333,25.333333333333332,13.375,-17.875,24,15,8
2009,1,5,-1.9,-9.2,-5.6,0.0,0.0,-10.387500000000001,71.70833333333333,24.5,17.291666666666668,-11.541666666666666,120,141,111
2009,1,6,-3.6,-10.2,-6.9,0.0,0.0,-10.741666666666667,66.83333333333333,21.333333333333332,11.791666666666666,-10.958333333333334,261,236,146
2009,1,7,-7.4,-10.1,-8.8,17.6,0.0,-10.920833333333334,83.75,4.125,23.208333333333332,-16.625,60,80,33
2009,1,8,-7.5,-13.2,-10.4,1.1,0.0,-12.291666666666666,78.41666666666667,24.625,20.75,-16.666666666666668,24,14,14
2009,1,9,-10.9,-16.9,-13.9,0.2,0.0,-18.125,69.5,26.708333333333332,18.75,-21.958333333333332,35,32,20
2009,1,10,-12.3,-21.0,-16.7,1.0,0.0,-20.2625,70.41666666666667,17.958333333333332,5.291666666666667,-19.375,81,79,45
2009,1,11,-9.0,-15.9,-12.5,0.3,0.0,-17.504166666666666,68.54166666666667,12.583333333333334,11.75,-19.125,318,306,160
2009,1,12,-3.8,-13.3,-8.6,0.0,0.0,-12.704166666666666,73.29166666666667,24.25,9.708333333333334,-13.458333333333334,105,170,99
2009,1,13,1.5,-15.9,-7.2,0.7,0.0,-6.770833333333333,80.5,23.5,23.125,-10.333333333333334,168,172,94
2009,1,14,-15.9,-23.0,-19.5,0.2,0.0,-26.666666666666668,59.875,26.333333333333332,22.0,-31.625,145,175,87
2009,1,15,-18.8,-27.6,-23.2,0.3,0.0,-28.22083333333333,61.208333333333336,27.5,7.791666666666667,-27.916666666666668,131,172,90
2009,1,16,-19.7,-28.5,-24.1,0.0,0.0,-27.162499999999998,70.125,25.75,7.125,-29.208333333333332,93,97,49
2009,1,17,-16.5,-24.2,-20.4,0.5,0.0,-22.9875,75.33333333333333,9.916666666666666,9.541666666666666,-25.916666666666668,25,20,13
2009,1,18,-8.7,-17.3,-13.0,2.3,0.0,-15.35,80.95833333333333,3.5833333333333335,19.208333333333332,-21.125,52,55,22
2009,1,19,-9.0,-12.5,-10.8,1.8,0.0,-13.1875,81.625,10.375,11.416666666666666,-16.0,136,202,127
2009,1,20,-8.0,-17.4,-12.7,0.9,0.0,-15.495833333333332,76.20833333333333,24.583333333333332,6.916666666666667,-15.958333333333334,147,176,85
2009,1,21,-5.6,-19.6,-12.6,0.2,0.0,-16.270833333333332,77.08333333333333,24.75,13.208333333333334,-19.833333333333332,109,137,63
2009,1,22,-0.7,-8.8,-4.8,0.2,0.0,-6.554166666666667,78.625,27.541666666666668,21.125,-9.416666666666666,172,205,125
2009,1,23,-8.7,-14.1,-11.4,0.9,0.0,-16.641666666666666,69.5,7.291666666666667,17.0,-19.833333333333332,148,153,81
2009,1,24,-8.1,-22.1,-15.1,0.2,0.0,-23.087500000000002,58.666666666666664,26.75,21.083333333333332,-26.208333333333332,15,10,1
2009,1,25,-11.8,-18.7,-15.3,0.2,0.0,-20.1125,64.91666666666667,23.583333333333332,12.833333333333334,-21.791666666666668,35,28,14
2009,1,26,-13.0,-25.5,-19.3,1.5,0.0,-22.241666666666664,71.41666666666667,16.458333333333332,6.0,-22.25,93,136,85
2009,1,27,-8.8,-16.4,-12.6,0.8,0.0,-17.01666666666667,70.08333333333333,24.791666666666668,8.166666666666666,-17.125,209,221,119
2009,1,28,-6.9,-13.8,-10.4,16.4,0.0,-13.275,83.375,7.291666666666667,17.541666666666668,-18.291666666666668,92,113,52
2009,1,29,-4.9,-11.2,-8.1,0.2,0.0,-10.970833333333333,78.5,26.25,17.208333333333332,-14.333333333333334,110,117,80
2009,1,30,-1.7,-5.9,-3.8,0.9,0.0,-6.8500000000000005,83.625,22.5,11.583333333333334,-8.791666666666666,105,106,60
2009,1,31,-5.6,-19.6,-12.6,0.2,0.0,-17.604166666666668,69.41666666666667,25.25,17.0,-20.541666666666668,25,20,13
2009,2,1,-2.4,-15.7,-9.1,1.3,0.0,-16.2375,79.79166666666667,13.25,10.958333333333334,-18.833333333333332,14,2,2
2009,2,2,-0.9,-12.9,-6.9,0.0,0.0,-8.645833333333334,70.0,23.0,10.5,-6.833333333333333,158,174,98
2009,2,3,-8.3,-17.5,-12.9,0.6,0.0,-16.675,62.541666666666664,7.75,14.416666666666666,-17.25,179,149,82
2009,2,4,-11.3,-19.7,-15.5,0.2,0.0,-20.7,62.291666666666664,28.125,10.708333333333334,-21.0,122,149,63
2009,2,5,-13.2,-22.2,-17.7,0.0,0.0,-22.90833333333333,60.416666666666664,28.166666666666668,13.666666666666666,-24.625,95,72,54
2009,2,6,-6.0,-16.9,-11.5,0.0,0.0,-16.474999999999998,66.83333333333333,22.75,8.125,-16.083333333333332,185,198,111
2009,2,7,6.3,-13.9,-3.8,0.0,0.0,-8.595833333333333,74.83333333333333,18.083333333333332,11.0,-8.875,95,73,56
2009,2,8,5.7,-11.8,-3.1,0.0,0.0,-6.708333333333333,64.95833333333333,30.416666666666668,26.291666666666668,-6.416666666666667,82,79,44
2009,2,9,-5.6,-14.2,-9.9,0.5,0.0,-15.941666666666668,59.875,27.916666666666668,8.25,-13.708333333333334,190,190,112
2009,2,10,-3.8,-9.9,-6.9,0.2,0.0,-11.983333333333334,65.08333333333333,5.208333333333333,13.0,-11.583333333333334,228,260,101
2009,2,11,7.7,-4.1,1.8,3.8,0.0,-0.7999999999999999,83.33333333333333,12.75,8.125,-2.25,306,304,166
2009,2,12,4.4,-4.7,-0.2,24.3,0.0,1.1083333333333334,92.04166666666667,24.416666666666668,13.875,-0.6666666666666666,188,231,95
2009,2,13,-4.2,-12.2,-8.2,0.2,0.0,-14.870833333333332,60.458333333333336,28.916666666666668,24.458333333333332,-16.75,209,222,127
2009,2,14,-3.6,-11.7,-7.7,0.0,0.0,-13.870833333333332,61.458333333333336,25.958333333333332,23.416666666666668,-15.458333333333334,98,85,56
2009,2,15,-4.1,-11.6,-7.9,0.0,0.0,-11.845833333333333,69.54166666666667,25.166666666666668,8.625,-11.083333333333334,139,101,77
2009,2,16,-3.3,-10.7,-7.0,1.3,0.0,-9.65,75.54166666666667,23.375,7.708333333333333,-8.791666666666666,258,291,155
2009,2,17,-0.9,-9.1,-5.0,0.5,0.0,-10.808333333333332,63.166666666666664,23.958333333333332,7.625,-7.916666666666667,304,348,133
2009,2,18,2.3,-6.7,-2.2,4.2,0.0,-7.204166666666667,71.75,11.833333333333334,18.333333333333332,-6.916666666666667,326,371,176
2009,2,19,2.4,-7.7,-2.7,6.2,0.0,-2.3166666666666664,88.04166666666667,19.458333333333332,20.958333333333332,-4.416666666666667,134,173,69
2009,2,20,-6.8,-12.4,-9.6,0.4,0.0,-12.720833333333333,74.83333333333333,31.25,27.125,-17.958333333333332,125,163,73
2009,2,21,-3.2,-8.8,-6.0,0.6,0.0,-12.216666666666667,63.875,25.416666666666668,20.041666666666668,-12.958333333333334,96,73,56
2009,2,22,-2.6,-5.7,-4.2,8.6,0.0,-6.191666666666666,84.79166666666667,14.666666666666666,10.916666666666666,-8.166666666666666,65,61,37
2009,2,23,-3.9,-9.5,-6.7,1.4,0.0,-8.491666666666667,89.75,28.541666666666668,25.25,-14.875,123,117,73
2009,2,24,-6.6,-12.4,-9.5,0.0,0.0,-14.341666666666667,68.08333333333333,27.083333333333332,17.666666666666668,-16.625,129,129,55
2009,2,25,-2.2,-11.7,-7.0,0.0,0.0,-12.641666666666666,62.208333333333336,18.583333333333332,8.541666666666666,-10.166666666666666,154,150,81
2009,2,26,3.0,-5.4,-1.2,0.8,0.0,-3.716666666666667,80.41666666666667,18.75,5.791666666666667,-3.0,239,313,126
2009,2,27,6.8,-7.0,-0.1,17.1,0.0,0.5041666666666667,84.04166666666667,16.958333333333332,21.875,-1.3333333333333333,198,157,121
2009,2,28,-6.8,-15.4,-11.1,0.0,0.0,-18.445833333333333,57.875,25.5,12.333333333333334,-17.25,32,17,17
2009,3,1,-5.2,-16.4,-10.8,0.0,0.0,-16.958333333333332,61.875,10.083333333333334,9.458333333333334,-15.875,67,80,30
2009,3,2,-7.2,-12.8,-10.0,0.0,0.0,-16.7625,57.5,30.708333333333332,21.375,-17.958333333333332,105,93,63
2009,3,3,-8.0,-16.5,-12.3,0.0,0.0,-19.970833333333335,52.833333333333336,27.458333333333332,19.166666666666668,-20.0,157,197,86
2009,3,4,-3.3,-14.5,-8.9,0.0,0.0,-17.004166666666666,53.5,27.583333333333332,10.875,-13.75,164,156,102
2009,3,5,-1.8,-15.0,-8.4,0.0,0.0,-12.841666666666667,62.833333333333336,14.041666666666666,8.375,-10.25,300,378,147
2009,3,6,8.5,-3.7,2.4,1.5,0.0,-0.20833333333333334,82.41666666666667,15.041666666666666,14.916666666666666,-1.625,176,198,89
2009,3,7,6.0,1.8,3.9,2.2,0.0,0.7208333333333333,77.91666666666667,25.0,12.125,0.0,195,199,104
2009,3,8,5.8,-3.5,1.2,0.3,0.0,-3.591666666666667,68.125,19.041666666666668,14.333333333333334,-0.75,310,239,151
2009,3,9,0.1,-5.5,-2.7,0.8,0.0,-7.825,67.66666666666667,9.625,18.791666666666668,-8.166666666666666,7,0,0
2009,3,10,3.0,-6.2,-1.6,0.8,0.0,-3.8625000000000003,78.33333333333333,14.333333333333334,10.25,-2.6666666666666665,366,354,203
2009,3,11,10.3,-6.2,2.1,8.7,0.0,-1.6166666666666665,73.75,15.75,34.833333333333336,-1.6666666666666667,234,290,143
2009,3,12,-6.2,-10.7,-8.5,0.2,0.0,-18.175,45.791666666666664,16.666666666666668,24.625,-16.458333333333332,132,166,64
2009,3,13,-2.5,-12.7,-7.6,0.0,0.0,-16.145833333333332,49.041666666666664,31.375,12.916666666666666,-11.791666666666666,203,180,104
2009,3,14,5.2,-5.5,-0.2,0.0,0.0,-7.941666666666666,56.375,26.125,16.0,-4.0,298,275,154
2009,3,15,8.7,-1.3,3.7,0.4,0.0,-4.708333333333333,58.0,23.166666666666668,12.458333333333334,-1.0416666666666667,541,425,269
2009,3,16,2.7,-3.9,-0.6,0.2,0.0,-9.325000000000001,53.791666666666664,7.375,16.833333333333332,-5.166666666666667,525,554,321
2009,3,17,9.7,-4.0,2.9,1.0,0.0,-6.6000000000000005,52.416666666666664,19.291666666666668,7.25,-2.625,871,967,484
2009,3,18,11.4,0.9,6.2,1.1,0.0,1.4958333333333333,68.75,17.375,13.791666666666666,0.0,592,515,369
2009,3,19,5.2,-4.8,0.2,0.2,0.0,-8.283333333333333,45.75,27.416666666666668,17.791666666666668,-1.3333333333333333,455,455,232
2009,3,20,-0.2,-7.3,-3.8,0.2,0.0,-15.229166666666666,40.958333333333336,21.333333333333332,12.333333333333334,-8.25,446,594,230
2009,3,21,6.3,-7.0,-0.4,0.9,0.0,-9.920833333333333,48.375,20.25,10.916666666666666,-2.625,441,444,233
2009,3,22,1.8,-7.6,-2.9,0.2,0.0,-9.966666666666667,53.416666666666664,27.791666666666668,22.75,-4.541666666666667,266,306,130
2009,3,23,0.0,-11.0,-5.5,0.0,0.0,-16.599999999999998,41.541666666666664,31.416666666666668,17.041666666666668,-11.625,189,228,115
2009,3,24,4.5,-8.4,-2.0,0.0,0.0,-12.424999999999999,43.125,21.125,10.583333333333334,-4.541666666666667,343,395,188
2009,3,25,10.0,-4.3,2.9,0.0,0.0,-6.104166666666667,53.833333333333336,9.166666666666666,12.583333333333334,-2.1666666666666665,292,308,181
2009,3,26,10.0,-0.6,4.7,6.3,0.0,-2.1708333333333334,63.666666666666664,16.25,10.375,-0.375,355,434,177
2009,3,27,9.8,1.7,5.8,1.1,0.0,1.2750000000000001,79.04166666666667,24.0,12.083333333333334,0.0,245,344,126
2009,3,28,15.4,2.0,8.7,1.8,0.0,0.8708333333333332,62.333333333333336,12.291666666666666,6.916666666666667,0.0,136,137,67
2009,3,29,8.5,3.6,6.1,14.5,0.0,3.016666666666667,80.25,3.875,17.625,0.0,0,0,0
2009,3,30,5.4,1.8,3.6,5.9,0.0,2.6916666666666664,93.16666666666667,28.875,11.958333333333334,0.0,0,0,0
2009,3,31,4.6,0.5,2.6,0.6,0.0,-0.7916666666666666,76.58333333333333,22.416666666666668,10.583333333333334,0.0,0,0,0
2009,4,1,8.7,1.1,4.9,1.3,0.0,1.570833333333333,78.41666666666667,10.25,18.791666666666668,0.0,0,0,0
2009,4,2,16.0,3.3,9.7,0.9,0.0,0.9916666666666667,61.041666666666664,17.666666666666668,11.958333333333334,0.0,445,447,279
2009,4,3,16.1,5.5,10.8,14.1,0.0,6.2124999999999995,73.91666666666667,4.75,17.333333333333332,0.0,0,0,0
2009,4,4,9.6,2.8,6.2,12.0,0.0,3.8958333333333335,91.20833333333333,23.875,16.833333333333332,0.0,0,0,0
2009,4,5,7.4,0.8,4.1,1.6,0.0,0.7583333333333333,80.58333333333333,28.333333333333332,23.541666666666668,0.0,0,0,0
2009,4,6,6.8,-0.1,3.4,9.4,0.0,1.7,85.375,6.666666666666667,12.625,0.0,0,0,0
2009,4,7,4.6,-1.1,1.8,3.7,0.0,0.3416666666666666,88.875,26.708333333333332,19.958333333333332,-1.25,0,0,0
2009,4,8,4.2,-1.4,1.4,0.2,0.0,-2.4541666666666666,76.75,25.166666666666668,19.5,-2.25,0,0,0
2009,4,9,8.0,1.3,4.7,0.7,0.0,-2.125,61.958333333333336,24.458333333333332,15.416666666666666,0.0,0,0,0
2009,4,10,7.9,-0.6,3.7,0.2,0.0,-4.208333333333333,57.5,29.875,12.916666666666666,0.0,0,0,0
2009,4,11,9.1,-2.1,3.5,0.0,0.0,-7.391666666666667,48.25,31.125,14.833333333333334,-0.9166666666666666,0,0,0
2009,4,12,4.0,-2.5,0.8,0.0,0.0,-10.4625,44.333333333333336,31.333333333333332,21.625,-3.7916666666666665,0,0,0
2009,4,13,10.0,-3.2,3.4,0.0,0.0,-8.716666666666667,39.916666666666664,26.708333333333332,16.708333333333332,-2.0416666666666665,0,0,0
2009,4,14,12.3,-2.9,4.7,0.5,0.0,-9.8375,33.791666666666664,16.833333333333332,8.541666666666666,-0.5,0,0,0
2009,4,15,13.1,1.9,7.5,0.0,0.0,-8.9125,29.458333333333332,13.25,16.125,0.0,0,0,0
2009,4,16,14.2,1.9,8.1,0.0,0.0,-7.854166666666667,31.541666666666668,27.166666666666668,11.583333333333334,0.0,0,0,0
2009,4,17,19.5,3.7,11.6,0.0,0.0,-3.2375000000000003,37.666666666666664,22.458333333333332,18.25,0.0,1286,1436,820
2009,4,18,12.9,5.0,9.0,0.8,0.0,1.25,58.625,16.833333333333332,15.0,0.0,1178,826,667
