Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Precip (mm),Snow on Grnd (cm),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Wind Chill,Berri1,Maisonneuve_2,Maisonneuve_1
2011,1,1,0.0,0.0,0.0,1.8,0.0,0.0,0.0,11.166666666666666,6.958333333333333,0.0,81,110,62
2011,1,2,0.0,0.0,0.0,1.6,0.0,0.0,0.0,24.875,19.583333333333332,0.0,95,169,79
2011,1,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,26.833333333333332,18.541666666666668,0.0,150,329,115
2011,1,4,0.0,0.0,0.0,1.4,0.0,0.0,0.0,14.625,7.166666666666667,0.0,232,441,163
2011,1,5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,25.666666666666668,13.708333333333334,0.0,237,415,168
2011,1,6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,21.291666666666668,9.625,0.0,252,429,168
2011,1,7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.875,12.916666666666666,0.0,228,390,163
2011,1,8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8.166666666666666,13.291666666666666,0.0,117,145,70
2011,1,9,0.0,0.0,0.0,1.4,0.0,0.0,0.0,28.0,20.666666666666668,0.0,127,144,62
2011,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.125,20.958333333333332,0.0,252,441,190
2011,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.583333333333334,8.958333333333334,0.0,348,488,190
2011,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,21.166666666666668,0.0,289,466,199
2011,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.125,17.0,0.0,309,489,191
2011,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,10.708333333333334,0.0,236,464,175
2011,1,15,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.625,10.291666666666666,0.0,93,139,47
2011,1,16,0.0,0.0,0.0,0.8,0.0,0.0,0.0,26.208333333333332,14.125,0.0,91,101,49
2011,1,17,0.0,0.0,0.0,0.6,0.0,0.0,0.0,17.75,8.458333333333334,0.0,178,322,109
2011,1,18,0.0,0.0,0.0,1.8,0.0,0.0,0.0,6.291666666666667,14.25,0.0,310,368,181
2011,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0416666666666665,16.125,0.0,269,395,107
2011,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.625,10.541666666666666,0.0,296,409,109
2011,1,21,0.0,0.0,0.0,1.5,0.0,0.0,0.0,21.416666666666668,12.958333333333334,0.0,182,312,103
2011,1,22,0.0,0.0,0.0,0.2,0.0,0.0,0.0,26.708333333333332,11.458333333333334,0.0,64,102,44
2011,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.916666666666668,15.375,0.0,63,76,31
2011,1,24,0.0,0.0,0.0,0.2,0.0,0.0,0.0,20.583333333333332,8.458333333333334,0.0,133,261,69
2011,1,25,0.0,0.0,0.0,0.6,0.0,0.0,0.0,12.291666666666666,10.958333333333334,0.0,173,325,101
2011,1,26,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4.25,11.583333333333334,0.0,230,336,143
2011,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.541666666666668,10.916666666666666,0.0,287,423,158
2011,1,28,0.0,0.0,0.0,0.8,0.0,0.0,0.0,18.75,4.75,0.0,268,431,152
2011,1,29,0.0,0.0,0.0,2.3,0.0,0.0,0.0,4.875,11.541666666666666,0.0,82,99,36
2011,1,30,0.0,0.0,0.0,0.5,0.0,0.0,0.0,17.916666666666668,9.5,0.0,84,103,50
2011,1,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.166666666666668,11.25,0.0,206,361,97
2011,2,1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,12.208333333333334,7.125,0.0,269,398,145
2011,2,2,0.0,0.0,0.0,10.5,0.0,0.0,0.0,4.041666666666667,23.291666666666668,0.0,68,89,35
2011,2,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,23.291666666666668,11.708333333333334,0.0,138,276,82
2011,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.125,15.958333333333334,0.0,166,356,114
2011,2,5,0.0,0.0,0.0,7.1,0.0,0.0,0.0,12.833333333333334,13.0,0.0,98,178,48
2011,2,6,0.0,0.0,0.0,1.9,0.0,0.0,0.0,25.75,13.791666666666666,0.0,63,76,41
2011,2,7,0.0,0.0,0.0,2.1,0.0,0.0,0.0,19.791666666666668,11.291666666666666,0.0,174,350,92
2011,2,8,0.0,0.0,0.0,2.8,0.0,0.0,0.0,18.291666666666668,19.0,0.0,199,284,74
2011,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,15.75,0.0,204,320,106
2011,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.666666666666668,13.708333333333334,0.0,227,374,123
2011,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.458333333333332,16.625,0.0,227,366,138
2011,2,12,0.0,0.0,0.0,1.3,0.0,0.0,0.0,22.625,21.666666666666668,0.0,63,74,48
2011,2,13,0.0,0.0,0.0,8.3,0.0,0.0,0.0,17.375,11.291666666666666,0.0,51,93,38
2011,2,14,0.0,0.0,0.0,5.5,0.0,0.0,0.0,12.25,15.375,0.0,104,241,44
2011,2,15,0.0,0.0,0.0,0.2,0.0,0.0,0.0,26.875,17.833333333333332,0.0,165,317,96
2011,2,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.708333333333333,5.583333333333333,0.0,245,354,117
2011,2,17,0.0,0.0,0.0,0.9,0.0,0.0,0.0,6.666666666666667,5.041666666666667,0.0,274,437,152
2011,2,18,0.0,0.0,0.0,5.3,0.0,0.0,0.0,17.916666666666668,19.458333333333332,0.0,305,518,179
2011,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,30.25,0.0,131,139,85
2011,2,20,0.0,0.0,0.0,0.2,0.0,0.0,0.0,27.75,19.708333333333332,0.0,103,146,78
2011,2,21,0.0,0.0,0.0,0.2,0.0,0.0,0.0,29.083333333333332,14.5,0.0,208,301,130
2011,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.958333333333332,9.208333333333334,0.0,299,358,159
2011,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,7.083333333333333,0.0,336,388,174
2011,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,6.583333333333333,0.0,368,455,207
2011,2,25,0.0,0.0,0.0,1.7,0.0,0.0,0.0,14.375,14.458333333333334,0.0,239,274,121
2011,2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.291666666666668,13.458333333333334,0.0,128,131,78
2011,2,27,0.0,0.0,0.0,1.1,0.0,0.0,0.0,5.166666666666667,11.5,0.0,97,117,70
2011,2,28,0.0,0.0,0.0,11.0,0.0,0.0,0.0,17.833333333333332,22.583333333333332,0.0,36,184,60
2011,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.916666666666668,16.458333333333332,0.0,102,333,51
2011,3,2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,26.541666666666668,24.791666666666668,0.0,144,378,33
2011,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.041666666666668,9.333333333333334,0.0,185,373,26
2011,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,12.541666666666666,0.0,227,417,28
2011,3,5,0.0,0.0,0.0,25.9,0.0,0.0,0.0,15.958333333333334,19.583333333333332,0.0,79,100,25
2011,3,6,0.0,0.0,0.0,18.2,0.0,0.0,0.0,11.333333333333334,18.833333333333332,0.0,56,26,16
2011,3,7,0.0,0.0,0.0,7.7,0.0,0.0,0.0,19.125,20.208333333333332,0.0,21,51,19
2011,3,8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,12.083333333333334,5.333333333333333,0.0,139,307,84
2011,3,9,0.0,0.0,0.0,3.7,0.0,0.0,0.0,5.0,16.375,0.0,214,397,119
2011,3,10,0.0,0.0,0.0,33.0,0.0,0.0,0.0,10.541666666666666,23.375,0.0,79,99,32
2011,3,11,0.0,0.0,0.0,7.2,0.0,0.0,0.0,10.416666666666666,15.333333333333334,0.0,180,309,91
2011,3,12,0.0,0.0,0.0,0.2,0.0,0.0,0.0,23.916666666666668,11.625,0.0,152,243,72
2011,3,13,0.0,0.0,0.0,0.2,0.0,0.0,0.0,28.208333333333332,12.458333333333334,0.0,169,231,63
2011,3,14,0.0,0.0,0.0,0.2,0.0,0.0,0.0,11.208333333333334,9.375,0.0,350,661,200
2011,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,7.208333333333333,0.0,533,868,310
2011,3,16,0.0,0.0,0.0,3.6,0.0,0.0,0.0,17.375,12.25,0.0,312,551,204
2011,3,17,0.0,0.0,0.0,5.0,0.0,0.0,0.0,21.541666666666668,15.333333333333334,0.0,612,1054,377
2011,3,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,26.833333333333332,0.0,559,912,349
2011,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.416666666666666,10.666666666666666,0.0,418,562,220
2011,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,6.916666666666667,0.0,499,749,289
2011,3,21,0.0,0.0,0.0,7.3,0.0,0.0,0.0,14.208333333333334,15.833333333333334,0.0,255,468,159
2011,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.208333333333332,17.916666666666668,0.0,388,615,233
2011,3,23,0.0,0.0,0.0,0.2,0.0,0.0,0.0,16.958333333333332,9.333333333333334,0.0,544,872,316
