Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Precip (mm),Snow on Grnd (cm),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Wind Chill,Berri1,Maisonneuve_2,Maisonneuve_3
2016,2,19,0.0,-14.6,0.0,0.0,7.0,-10.458333333333334,69.375,13.875,13.208333333333334,-10.166666666666666,396,440,126
2016,2,20,4.8,-0.4,2.2,7.0,7.0,0.12500000000000003,85.375,19.833333333333332,26.041666666666668,-0.3333333333333333,89,111,48
2016,2,21,3.4,-9.2,-2.9,0.6,2.0,-3.641666666666666,77.16666666666667,25.5,17.625,-3.125,112,159,57
2016,2,22,-7.1,-13.6,-10.4,0.2,1.0,-17.195833333333333,56.833333333333336,13.375,10.875,-15.291666666666666,382,466,153
2016,2,23,-5.0,-13.3,-9.2,0.0,1.0,-13.858333333333334,67.875,3.75,13.125,-14.583333333333334,415,516,173
2016,2,24,0.9,-5.3,-2.2,23.9,1.0,-3.658333333333333,90.83333333333333,3.625,14.208333333333334,-6.75,255,334,105
2016,2,25,1.7,-3.9,-1.1,9.6,3.0,-0.1708333333333333,94.41666666666667,18.5,16.875,-1.125,207,288,101
2016,2,26,-3.9,-12.9,-8.4,0.2,3.0,-14.995833333333332,63.166666666666664,27.458333333333332,26.875,-17.75,212,300,92
2016,2,27,3.2,-11.1,-4.0,0.0,3.0,-9.0375,68.08333333333333,22.458333333333332,20.541666666666668,-7.958333333333333,117,137,44
2016,2,28,2.5,-8.6,-3.1,2.8,4.0,-7.6375,82.45833333333333,10.291666666666666,19.416666666666668,-10.75,94,111,45
2016,2,29,2.9,-9.8,-3.5,5.1,3.0,-4.9875,84.91666666666667,17.166666666666668,19.791666666666668,-7.125,143,229,79
2016,3,1,-8.9,-14.9,-11.9,0.2,4.0,-17.587500000000002,58.75,20.708333333333332,18.791666666666668,-18.375,247,372,90
2016,3,2,-7.4,-14.4,-10.9,8.7,5.0,-13.883333333333333,71.75,21.458333333333332,27.333333333333332,-18.375,171,244,71
2016,3,3,-11.5,-19.0,-15.3,0.2,6.0,-23.037499999999998,50.166666666666664,27.666666666666668,14.958333333333334,-22.458333333333332,218,305,88
2016,3,4,-3.3,-16.9,-10.1,0.0,6.0,-17.354166666666668,56.333333333333336,11.291666666666666,5.875,-13.291666666666666,288,311,84
2016,3,5,-2.1,-15.7,-8.9,0.0,6.0,-13.825000000000001,60.833333333333336,16.791666666666668,6.875,-10.25,142,180,81
2016,3,6,2.5,-6.1,-1.8,0.0,6.0,-8.0,63.458333333333336,21.541666666666668,11.458333333333334,-4.791666666666667,165,200,66
2016,3,7,3.9,-0.8,1.6,6.0,7.0,-0.9791666666666666,83.08333333333333,22.416666666666668,13.666666666666666,-1.2083333333333333,306,408,112
2016,3,8,4.1,0.7,2.4,0.0,6.0,-1.1291666666666667,75.91666666666667,15.0,7.541666666666667,0.0,455,652,181
2016,3,9,12.2,0.3,6.3,0.0,4.0,2.0166666666666666,77.125,17.291666666666668,9.583333333333334,0.0,549,791,250
2016,3,10,8.4,1.6,5.0,0.2,1.0,2.8041666666666667,87.41666666666667,9.25,11.833333333333334,0.0,579,779,269
2016,3,11,5.9,-0.3,2.8,0.2,0.0,-1.7375,75.79166666666667,19.583333333333332,11.375,0.0,674,916,291
2016,3,12,10.6,-2.7,4.0,0.0,1.0,-1.5458333333333334,67.04166666666667,23.291666666666668,18.0,-1.25,484,713,277
2016,3,13,8.6,0.2,4.4,0.0,0.0,-6.408333333333334,46.666666666666664,17.916666666666668,10.583333333333334,0.0,534,685,298
2016,3,14,5.5,-0.7,2.4,2.7,0.0,-3.5,68.83333333333333,8.875,23.666666666666668,-1.1666666666666667,665,855,285
2016,3,15,9.5,2.7,6.1,2.5,0.0,2.6625,86.70833333333333,8.666666666666666,21.666666666666668,0.0,778,900,246
2016,3,16,8.1,3.0,5.6,6.1,0.0,2.9499999999999997,84.45833333333333,4.0,16.791666666666668,0.0,969,1230,421
2016,3,17,12.1,1.2,6.7,3.8,0.0,3.154166666666667,87.54166666666667,21.583333333333332,12.0,0.0,1008,1239,377
2016,3,18,3.0,-5.2,-1.1,2.0,0.0,-7.608333333333333,61.25,23.291666666666668,17.625,-4.083333333333333,596,893,322
2016,3,19,-0.1,-8.4,-4.3,0.0,1.0,-14.120833333333332,47.958333333333336,29.458333333333332,16.625,-10.208333333333334,401,546,172
2016,3,20,1.4,-7.8,-3.2,0.0,0.0,-14.033333333333333,44.333333333333336,5.708333333333333,9.708333333333334,-6.916666666666667,396,603,187
2016,3,21,5.7,-8.0,-1.2,0.0,1.0,-11.808333333333332,47.666666666666664,27.208333333333332,15.0,-4.875,946,1249,408
2016,3,22,5.0,-7.0,-1.0,2.2,1.0,-8.520833333333334,57.083333333333336,26.041666666666668,12.916666666666666,-4.25,1048,1224,427
2016,3,23,2.7,-2.6,0.1,1.5,1.0,-6.658333333333334,63.541666666666664,14.875,11.958333333333334,-1.75,757,1001,292
2016,3,24,-1.7,-6.2,-4.0,7.9,1.0,-10.633333333333333,64.45833333333333,4.791666666666667,26.041666666666668,-11.25,389,503,144
2016,3,25,1.6,-1.8,-0.1,4.5,1.0,-1.7166666666666668,89.29166666666667,17.5,17.25,-2.75,142,207,63
2016,3,26,4.5,-3.4,0.6,0.0,1.0,-4.933333333333334,70.375,7.041666666666667,9.791666666666666,-3.2083333333333335,297,381,155
2016,3,27,14.2,-3.2,5.5,0.0,1.0,-0.3333333333333333,72.04166666666667,6.916666666666667,9.75,-2.25,665,623,345
2016,3,28,7.8,2.7,5.3,19.8,0.0,3.8666666666666667,88.58333333333333,14.791666666666666,17.125,0.0,157,268,107
2016,3,29,6.4,-1.6,2.4,0.7,0.0,-5.833333333333333,56.041666666666664,30.166666666666668,24.833333333333332,-0.25,1237,1347,471
2016,3,30,10.4,-0.8,4.8,0.0,1.0,-4.433333333333334,52.25,21.75,11.541666666666666,-0.6666666666666666,1495,1748,652
2016,3,31,16.5,5.5,11.0,26.6,0.0,6.2250000000000005,83.04166666666667,16.291666666666668,13.791666666666666,0.0,536,610,217
2016,4,1,16.9,2.8,9.9,2.4,0.0,7.2,76.29166666666667,24.0,22.5,0.0,1106,1260,479
2016,4,2,9.5,-3.1,3.2,2.5,0.0,-2.095833333333333,66.91666666666667,25.625,15.166666666666666,-0.5416666666666666,607,895,342
2016,4,3,-3.0,-8.8,-5.9,0.2,0.0,-15.358333333333334,48.5,31.666666666666668,24.916666666666668,-13.583333333333334,345,523,180
2016,4,4,-2.9,-9.4,-6.2,0.0,0.0,-17.175,42.791666666666664,12.833333333333334,10.0,-10.875,1095,1258,430
2016,4,5,-0.2,-9.0,-4.6,0.0,0.0,-16.091666666666665,41.5,19.125,15.375,-9.625,1214,1485,427
2016,4,6,4.0,-4.5,-0.3,6.8,0.0,-6.241666666666667,70.45833333333333,19.75,15.708333333333334,-5.0,1008,1235,413
2016,4,7,4.9,0.0,2.5,44.4,5.0,1.9208333333333334,96.0,13.5,18.416666666666668,-0.5,262,376,110
2016,4,8,4.2,-3.7,0.3,1.1,0.0,-2.466666666666667,79.0,24.375,22.291666666666668,-2.4583333333333335,552,754,233
2016,4,9,1.9,-6.1,-2.1,0.0,0.0,-8.720833333333333,63.291666666666664,31.208333333333332,15.25,-6.583333333333333,483,710,232
2016,4,10,2.3,-7.4,-2.6,0.0,0.0,-10.904166666666667,53.583333333333336,24.791666666666668,11.041666666666666,-5.541666666666667,549,743,306
2016,4,11,7.4,-1.5,3.0,15.5,0.0,1.2833333333333332,88.375,14.041666666666666,21.0,-1.2083333333333333,551,642,196
2016,4,12,8.4,-0.4,4.0,0.5,0.0,0.6083333333333333,73.625,25.083333333333332,20.666666666666668,0.0,1634,1809,549
2016,4,13,6.6,-2.4,2.1,0.2,0.0,-6.308333333333334,54.75,25.041666666666668,10.916666666666666,-1.5833333333333333,2108,2190,777
2016,4,14,9.9,-0.6,4.7,0.0,0.0,-7.545833333333333,43.916666666666664,6.375,10.0,-0.5833333333333334,2340,2512,966
2016,4,15,13.4,-0.3,6.6,0.0,0.0,-5.6125,41.5,4.166666666666667,12.416666666666666,-0.16666666666666666,3116,3193,1097
2016,4,16,15.2,1.8,8.5,0.0,0.0,-5.9375,38.208333333333336,3.2916666666666665,12.25,0.0,2439,2588,882
2016,4,17,22.0,1.8,11.9,0.0,0.0,-2.75,37.041666666666664,22.75,8.208333333333334,0.0,3442,3143,1358
2016,4,18,12.3,4.9,8.6,11.7,0.0,0.2333333333333333,60.458333333333336,3.4166666666666665,14.166666666666666,0.0,1907,2124,755
2016,4,19,14.4,1.8,8.1,0.0,0.0,-0.8833333333333333,56.75,27.916666666666668,17.583333333333332,0.0,3754,3996,1397
2016,4,20,12.5,1.0,6.8,0.0,0.0,-6.379166666666666,37.666666666666664,11.625,11.5,0.0,3980,4231,1392
2016,4,21,21.6,3.1,12.4,0.0,0.0,-4.383333333333334,34.083333333333336,17.708333333333332,6.958333333333333,0.0,4621,4959,1417
2016,4,22,16.5,6.0,11.3,6.6,0.0,10.049999999999999,84.16666666666667,22.583333333333332,17.625,0.0,1798,2061,638
2016,4,23,12.5,2.1,7.3,0.0,0.0,-5.808333333333334,42.708333333333336,20.5,17.208333333333332,0.0,2652,2504,931
2016,4,24,11.2,-1.2,5.0,0.0,0.0,-10.975,31.083333333333332,15.375,13.291666666666666,-0.20833333333333334,2147,2100,853
2016,4,25,10.1,0.3,5.2,0.0,0.0,-11.345833333333333,29.583333333333332,14.666666666666666,13.5,0.0,3254,3567,1266
2016,4,26,8.3,0.7,4.5,0.0,0.0,-10.758333333333333,33.458333333333336,11.958333333333334,15.583333333333334,0.0,3207,3481,1112
2016,4,27,7.3,-3.3,2.0,0.0,0.0,-12.108333333333334,34.291666666666664,28.125,13.625,-0.9583333333333334,3131,3481,1085
2016,4,28,7.1,-2.8,2.2,0.0,0.0,-8.591666666666667,44.875,21.625,11.166666666666666,-1.5,3200,3563,1112
2016,4,29,11.6,-0.9,5.4,0.0,0.0,-9.320833333333333,34.125,5.75,10.625,-0.375,3365,3769,1170
2016,4,30,15.1,1.9,8.5,0.0,0.0,-8.6875,28.583333333333332,7.416666666666667,11.0,0.0,2892,2782,1087
2016,5,1,10.7,6.3,8.5,8.3,0.0,-0.3708333333333334,59.25,6.208333333333333,12.125,0.0,900,977,326
2016,5,2,8.9,4.6,6.8,1.3,0.0,5.7,87.625,8.416666666666666,12.5,0.0,2361,2685,851
2016,5,3,13.7,1.4,7.6,0.0,0.0,3.3833333333333333,72.83333333333333,18.583333333333332,8.833333333333334,0.0,4678,5028,1638
2016,5,4,14.2,5.7,10.0,0.0,0.0,4.8374999999999995,72.29166666666667,6.0,14.041666666666666,0.0,4075,4412,1417
2016,5,5,17.1,5.8,11.5,0.0,0.0,3.954166666666666,60.833333333333336,3.8333333333333335,15.375,0.0,4921,5549,1755
2016,5,6,21.1,6.3,13.7,0.0,0.0,1.2,44.833333333333336,3.4583333333333335,15.083333333333334,0.0,5228,5610,1892
2016,5,7,22.4,13.0,17.7,1.2,0.0,8.920833333333333,60.125,16.666666666666668,12.708333333333334,0.0,4027,3851,1596
2016,5,8,13.3,1.4,7.4,8.0,0.0,3.4916666666666667,73.125,26.5,21.166666666666668,0.0,853,1095,337
2016,5,9,11.5,0.9,6.2,0.0,0.0,-3.8958333333333335,50.583333333333336,28.666666666666668,19.458333333333332,0.0,3630,3983,1312
2016,5,10,19.1,5.2,12.2,0.0,0.0,-1.8666666666666665,38.916666666666664,26.875,15.0,0.0,5321,5891,1994
2016,5,11,20.9,4.7,12.8,0.0,0.0,-1.375,36.166666666666664,19.708333333333332,8.541666666666666,0.0,5719,6323,2227
2016,5,12,25.6,8.6,17.1,0.0,0.0,2.2666666666666666,33.75,10.541666666666666,7.666666666666667,0.0,7281,6936,2239
2016,5,13,21.4,14.0,17.7,4.0,0.0,10.112499999999999,64.5,17.666666666666668,16.833333333333332,0.0,3211,3771,1178
2016,5,14,21.9,8.6,15.3,5.1,0.0,6.2,53.208333333333336,17.75,11.375,0.0,2806,3032,1210
2016,5,15,9.9,2.1,6.0,0.4,0.0,1.0083333333333333,67.91666666666667,27.791666666666668,28.458333333333332,0.0,1214,1531,480
2016,5,16,9.6,2.7,6.2,0.0,0.0,-1.5750000000000002,60.125,28.708333333333332,27.958333333333332,0.0,2476,2935,941
2016,5,17,14.9,4.0,9.5,0.0,0.0,1.875,62.166666666666664,29.791666666666668,16.875,0.0,4225,4853,1581
2016,5,18,18.1,3.5,10.8,0.0,0.0,2.4625,56.125,24.333333333333332,7.5,0.0,5560,5955,2001
2016,5,19,20.3,8.2,14.3,0.0,0.0,5.845833333333334,60.541666666666664,24.083333333333332,6.708333333333333,0.0,5048,5682,1759
2016,5,20,23.8,9.2,16.5,0.0,0.0,5.795833333333333,52.291666666666664,21.625,11.083333333333334,0.0,6133,6266,2001
2016,5,21,24.8,11.3,18.1,0.0,0.0,4.883333333333334,42.291666666666664,21.416666666666668,9.541666666666666,0.0,4309,4062,1232
2016,5,22,25.9,11.9,18.9,0.0,0.0,7.108333333333333,46.708333333333336,11.083333333333334,10.25,0.0,4318,3895,1416
2016,5,23,26.6,12.3,19.5,0.0,0.0,4.3374999999999995,37.958333333333336,11.958333333333334,9.5,0.0,4160,3817,1655
2016,5,24,29.2,11.6,20.4,0.0,0.0,4.933333333333334,40.625,21.875,6.583333333333333,0.0,6499,7154,2354
2016,5,25,26.1,14.0,20.1,0.0,0.0,10.091666666666667,52.625,25.875,15.416666666666666,0.0,5423,6429,2055
2016,5,26,24.6,11.9,18.3,0.0,0.0,4.379166666666667,42.458333333333336,9.125,9.458333333333334,0.0,6445,7218,2223
2016,5,27,31.6,13.9,22.8,1.0,0.0,14.395833333333334,63.791666666666664,16.75,12.166666666666666,0.0,5036,5665,1863
2016,5,28,28.7,17.0,22.9,0.0,0.0,14.145833333333334,59.375,6.041666666666667,9.791666666666666,0.0,4733,4609,1596
2016,5,29,27.9,16.0,22.0,0.0,0.0,14.808333333333332,69.75,8.166666666666666,14.958333333333334,0.0,3367,4266,1258
2016,5,30,29.3,19.8,24.6,0.0,0.0,16.525000000000002,64.29166666666667,21.5,18.583333333333332,0.0,5483,6082,2048
2016,5,31,25.3,15.6,20.5,0.0,0.0,10.958333333333334,55.875,27.208333333333332,19.708333333333332,0.0,6561,7338,2538
2016,6,1,24.9,13.5,19.2,0.0,0.0,8.941666666666666,51.416666666666664,5.5,12.708333333333334,0.0,7168,7821,2576
2016,6,2,22.2,18.4,20.3,4.5,0.0,15.654166666666667,76.75,15.333333333333334,14.208333333333334,0.0,3631,4136,1367
2016,6,3,26.5,14.9,20.7,0.0,0.0,12.945833333333333,61.0,26.166666666666668,13.625,0.0,6957,7940,2475
2016,6,4,26.2,12.7,19.5,0.0,0.0,10.841666666666667,55.916666666666664,23.833333333333332,6.458333333333333,0.0,5285,5039,1743
2016,6,5,19.5,16.6,18.1,30.7,0.0,14.608333333333334,81.16666666666667,10.875,16.75,0.0,2408,1734,437
2016,6,6,23.0,17.2,20.1,0.7,0.0,13.9,71.41666666666667,21.791666666666668,22.0,0.0,3898,4960,1618
2016,6,7,22.3,12.5,17.4,0.5,0.0,12.241666666666667,69.04166666666667,23.791666666666668,17.375,0.0,4699,5981,1732
2016,6,8,13.7,8.6,11.2,0.6,0.0,6.529166666666666,71.20833333333333,29.0,22.166666666666668,0.0,4834,5827,1861
2016,6,9,13.9,7.8,10.9,0.0,0.0,4.616666666666666,67.33333333333333,29.875,22.666666666666668,0.0,3289,4037,1147
2016,6,10,20.7,7.5,14.1,0.0,0.0,7.183333333333334,63.583333333333336,27.875,13.333333333333334,0.0,5641,6288,2032
2016,6,11,16.2,11.4,13.8,0.0,0.0,9.95,74.29166666666667,17.625,10.333333333333334,0.0,3437,3400,951
2016,6,12,16.0,10.0,13.0,0.0,0.0,6.679166666666667,70.33333333333333,28.916666666666668,23.291666666666668,0.0,1935,2156,609
2016,6,13,20.6,9.5,15.1,4.5,0.0,8.799999999999999,67.20833333333333,24.291666666666668,18.416666666666668,0.0,4809,6038,1920
2016,6,14,25.6,9.2,17.4,0.0,0.0,9.129166666666666,61.666666666666664,28.416666666666668,15.541666666666666,0.0,6643,7473,2532
2016,6,15,27.6,13.7,20.7,0.0,0.0,10.05,54.708333333333336,20.583333333333332,10.0,0.0,7002,7654,2584
2016,6,16,26.2,11.3,18.8,0.0,0.0,7.4375,47.375,6.916666666666667,11.375,0.0,7544,7604,2373
2016,6,17,28.3,12.0,20.2,0.0,0.0,7.7749999999999995,44.166666666666664,19.625,8.083333333333334,0.0,6888,7140,2257
2016,6,18,30.3,14.3,22.3,0.2,0.0,9.370833333333334,45.625,15.625,11.208333333333334,0.0,5114,4680,1794
2016,6,19,31.4,19.9,25.7,0.0,0.0,12.095833333333333,44.416666666666664,22.5,15.833333333333334,0.0,3917,3760,1435
2016,6,20,32.9,20.6,26.8,0.0,0.0,14.279166666666667,46.583333333333336,23.0,18.166666666666668,0.0,5654,6510,2225
2016,6,21,24.0,15.9,20.0,0.0,0.0,7.6000000000000005,44.916666666666664,27.875,18.666666666666668,0.0,6362,7431,2346
2016,6,22,21.8,14.0,17.9,6.9,0.0,10.583333333333334,63.25,25.208333333333332,14.583333333333334,0.0,4085,4972,1482
2016,6,23,24.1,13.2,18.7,0.0,0.0,8.804166666666667,52.833333333333336,27.083333333333332,11.375,0.0,6027,7336,2163
2016,6,24,25.6,11.1,18.4,0.0,0.0,8.375,49.75,15.375,9.708333333333334,0.0,4512,4176,1607
2016,6,25,30.3,15.2,22.8,0.0,0.0,11.520833333333334,49.875,20.916666666666668,9.333333333333334,0.0,3961,3615,1167
2016,6,26,32.5,17.4,25.0,0.0,0.0,14.295833333333334,51.291666666666664,20.625,10.208333333333334,0.0,3493,3768,1266
2016,6,27,29.1,21.0,25.1,2.4,0.0,17.720833333333335,67.58333333333333,20.5,13.333333333333334,0.0,2826,4075,1244
2016,6,28,27.8,18.3,23.1,7.8,0.0,18.054166666666667,75.33333333333333,19.958333333333332,12.0,0.0,3570,4747,1415
2016,6,29,22.8,14.9,18.9,1.1,0.0,16.120833333333334,82.70833333333333,21.0,12.291666666666666,0.0,3966,5354,1520
2016,6,30,28.0,14.4,21.2,0.0,0.0,13.9125,65.04166666666667,22.5,11.375,0.0,6417,7632,2252
2016,7,1,27.4,14.5,21.0,3.7,0.0,13.058333333333332,63.25,17.583333333333332,11.166666666666666,0.0,3741,3492,1195
2016,7,2,20.3,13.1,16.7,0.0,0.0,10.833333333333334,66.41666666666667,26.541666666666668,22.0,0.0,3222,3548,928
2016,7,3,27.4,13.1,20.3,1.3,0.0,10.558333333333334,58.208333333333336,26.583333333333332,15.208333333333334,0.0,4746,4299,1381
2016,7,4,29.1,17.0,23.1,0.0,0.0,12.854166666666666,54.333333333333336,22.958333333333332,15.125,0.0,6219,7420,2271
2016,7,5,30.2,15.9,23.1,0.0,0.0,12.612499999999999,49.666666666666664,23.125,12.0,0.0,7189,8487,2594
2016,7,6,31.1,19.9,25.5,0.0,0.0,16.183333333333334,57.833333333333336,18.75,12.416666666666666,0.0,6852,7755,2366
2016,7,7,25.6,16.7,21.2,0.0,0.0,16.4375,76.16666666666667,7.125,15.458333333333334,0.0,5520,6514,1912
2016,7,8,23.0,16.6,19.8,0.0,0.0,14.741666666666667,72.58333333333333,4.375,16.25,0.0,5828,7099,1870
2016,7,9,19.3,16.6,18.0,16.1,0.0,15.954166666666666,87.95833333333333,6.291666666666667,15.166666666666666,0.0,1392,1761,441
2016,7,10,19.0,12.7,15.9,0.8,0.0,14.279166666666667,86.5,5.125,16.666666666666668,0.0,1812,2334,657
2016,7,11,27.5,11.5,19.5,0.0,0.0,14.666666666666666,71.20833333333333,23.541666666666668,12.041666666666666,0.0,6361,7423,2397
2016,7,12,28.9,18.4,23.7,0.0,0.0,14.762500000000001,58.75,19.833333333333332,11.083333333333334,0.0,6782,7877,2465
2016,7,13,33.8,19.4,26.6,0.0,0.0,18.775000000000002,62.458333333333336,17.583333333333332,14.0,0.0,6152,7056,2128
2016,7,14,28.9,20.5,24.7,6.4,0.0,20.629166666666666,73.75,21.416666666666668,16.625,0.0,5155,5989,1666
2016,7,15,28.8,19.1,24.0,0.7,0.0,17.833333333333332,74.5,24.625,14.166666666666666,0.0,5323,6458,1834
2016,7,16,24.3,15.9,20.1,0.0,0.0,14.433333333333332,69.83333333333333,19.916666666666668,10.666666666666666,0.0,4446,4732,1448
