"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-11","2009","01","11","","-9.0","","-15.9","","-12.5","","30.5","","0.0","","","M","","M","0.3","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-12","2009","01","12","","-3.8","","-13.3","","-8.6","","26.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-13","2009","01","13","","1.5","","-15.9","","-7.2","","25.2","","0.0","","","M","","M","0.7","","","","27","","63",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-14","2009","01","14","","-15.9","","-23.0","","-19.5","","37.5","","0.0","","","M","","M","0.2","","","","26","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-15","2009","01","15","","-18.8","","-27.6","","-23.2","","41.2","","0.0","","","M","","M","0.3","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-16","2009","01","16","","-19.7","","-28.5","","-24.1","","42.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-17","2009","01","17","","-16.5","","-24.2","","-20.4","","38.4","","0.0","","","M","","M","0.5","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-18","2009","01","18","","-8.7","","-17.3","","-13.0","","31.0","","0.0","","","M","","M","2.3","","","","3","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-19","2009","01","19","","-9.0","","-12.5","","-10.8","","28.8","","0.0","","","M","","M","1.8","","","","4","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-20","2009","01","20","","-8.0","","-17.4","","-12.7","","30.7","","0.0","","","M","","M","0.9","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-21","2009","01","21","","-5.6","","-19.6","","-12.6","","30.6","","0.0","","","M","","M","0.2","","","","26","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-22","2009","01","22","","-0.7","","-8.8","","-4.8","","22.8","","0.0","","","M","","M","0.2","","","","27","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-23","2009","01","23","","-8.7","","-14.1","","-11.4","","29.4","","0.0","","","M","","M","0.9","","","","4","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-24","2009","01","24","","-8.1","","-22.1","","-15.1","","33.1","","0.0","","","M","","M","0.2","","","","29","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-25","2009","01","25","","-11.8","","-18.7","","-15.3","","33.3","","0.0","","","M","","M","0.2","","","","28","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-26","2009","01","26","","-13.0","","-25.5","","-19.3","","37.3","","0.0","","","M","","M","1.5","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-27","2009","01","27","","-8.8","","-16.4","","-12.6","","30.6","","0.0","","","M","","M","0.8","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-28","2009","01","28","","-6.9","","-13.8","","-10.4","","28.4","","0.0","","","M","","M","16.4","","","","3","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-29","2009","01","29","","-4.9","","-11.2","","-8.1","","26.1","","0.0","","","M","","M","0.2","","","","27","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-30","2009","01","30","","-1.7","","-5.9","","-3.8","","21.8","","0.0","","","M","","M","0.9","","","","25","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-01-31","2009","01","31","","-5.6","","-19.6","","-12.6","","30.6","","0.0","","","M","","M","0.2","","","","27","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-01","2009","02","01","","-2.4","","-15.7","","-9.1","","27.1","","0.0","","","M","","M","1.3","","","","15","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-02","2009","02","02","","-0.9","","-12.9","","-6.9","","24.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-03","2009","02","03","","-8.3","","-17.5","","-12.9","","30.9","","0.0","","","M","","M","0.6","","","","1","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-04","2009","02","04","","-11.3","","-19.7","","-15.5","","33.5","","0.0","","","M","","M","0.2","","","","33","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-05","2009","02","05","","-13.2","","-22.2","","-17.7","","35.7","","0.0","","","M","","M","0.0","","","","26","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-06","2009","02","06","","-6.0","","-16.9","","-11.5","","29.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-07","2009","02","07","","6.3","","-13.9","","-3.8","","21.8","","0.0","","","M","","M","0.0","","","","33","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-08","2009","02","08","","5.7","","-11.8","","-3.1","","21.1","","0.0","","","M","","M","0.0","","","","34","","56",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-09","2009","02","09","","-5.6","","-14.2","","-9.9","","27.9","","0.0","","","M","","M","0.5","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-10","2009","02","10","","-3.8","","-9.9","","-6.9","","24.9","","0.0","","","M","","M","0.2","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-11","2009","02","11","","7.7","","-4.1","","1.8","","16.2","","0.0","","","M","","M","3.8","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-12","2009","02","12","","4.4","","-4.7","","-0.2","","18.2","","0.0","","","M","","M","24.3","","","","34","","54",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-13","2009","02","13","","-4.2","","-12.2","","-8.2","","26.2","","0.0","","","M","","M","0.2","","","","25","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-14","2009","02","14","","-3.6","","-11.7","","-7.7","","25.7","","0.0","","","M","","M","0.0","","","","26","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-15","2009","02","15","","-4.1","","-11.6","","-7.9","","25.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-16","2009","02","16","","-3.3","","-10.7","","-7.0","","25.0","","0.0","","","M","","M","1.3","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-17","2009","02","17","","-0.9","","-9.1","","-5.0","","23.0","","0.0","","","M","","M","0.5","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-18","2009","02","18","","2.3","","-6.7","","-2.2","","20.2","","0.0","","","M","","M","4.2","","","","15","","61",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-19","2009","02","19","","2.4","","-7.7","","-2.7","","20.7","","0.0","","","M","","M","6.2","","","","31","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-20","2009","02","20","","-6.8","","-12.4","","-9.6","","27.6","","0.0","","","M","","M","0.4","","","","31","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-21","2009","02","21","","-3.2","","-8.8","","-6.0","","24.0","","0.0","","","M","","M","0.6","","","","28","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-22","2009","02","22","","-2.6","","-5.7","","-4.2","","22.2","","0.0","","","M","","M","8.6","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-23","2009","02","23","","-3.9","","-9.5","","-6.7","","24.7","","0.0","","","M","","M","1.4","","","","28","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-24","2009","02","24","","-6.6","","-12.4","","-9.5","","27.5","","0.0","","","M","","M","0.0","","","","28","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-25","2009","02","25","","-2.2","","-11.7","","-7.0","","25.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-26","2009","02","26","","3.0","","-5.4","","-1.2","","19.2","","0.0","","","M","","M","0.8","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-27","2009","02","27","","6.8","","-7.0","","-0.1","","18.1","","0.0","","","M","","M","17.1","","","","13","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-02-28","2009","02","28","","-6.8","","-15.4","","-11.1","","29.1","","0.0","","","M","","M","0.0","","","","36","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-01","2009","03","01","","-5.2","","-16.4","","-10.8","","28.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-02","2009","03","02","","-7.2","","-12.8","","-10.0","","28.0","","0.0","","","M","","M","0.0","","","","36","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-03","2009","03","03","","-8.0","","-16.5","","-12.3","","30.3","","0.0","","","M","","M","0.0","","","","27","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-04","2009","03","04","","-3.3","","-14.5","","-8.9","","26.9","","0.0","","","M","","M","0.0","","","","29","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-05","2009","03","05","","-1.8","","-15.0","","-8.4","","26.4","","0.0","","","M","","M","0.0","","","","11","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-06","2009","03","06","","8.5","","-3.7","","2.4","","15.6","","0.0","","","M","","M","1.5","","","","31","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-07","2009","03","07","","6.0","","1.8","","3.9","","14.1","","0.0","","","M","","M","2.2","","","","28","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-08","2009","03","08","","5.8","","-3.5","","1.2","","16.8","","0.0","","","M","","M","0.3","","","","30","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-09","2009","03","09","","0.1","","-5.5","","-2.7","","20.7","","0.0","","","M","","M","0.8","","","","1","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-10","2009","03","10","","3.0","","-6.2","","-1.6","","19.6","","0.0","","","M","","M","0.8","","","","12","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-11","2009","03","11","","10.3","","-6.2","","2.1","","15.9","","0.0","","","M","","M","8.7","","","","36","","80",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-12","2009","03","12","","-6.2","","-10.7","","-8.5","","26.5","","0.0","","","M","","M","0.2","","","","36","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-13","2009","03","13","","-2.5","","-12.7","","-7.6","","25.6","","0.0","","","M","","M","0.0","","","","28","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-14","2009","03","14","","5.2","","-5.5","","-0.2","","18.2","","0.0","","","M","","M","0.0","","","","30","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-15","2009","03","15","","8.7","","-1.3","","3.7","","14.3","","0.0","","","M","","M","0.4","","","","5","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-16","2009","03","16","","2.7","","-3.9","","-0.6","","18.6","","0.0","","","M","","M","0.2","","","","1","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-17","2009","03","17","","9.7","","-4.0","","2.9","","15.1","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-18","2009","03","18","","11.4","","0.9","","6.2","","11.8","","0.0","","","M","","M","1.1","","","","24","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-19","2009","03","19","","5.2","","-4.8","","0.2","","17.8","","0.0","","","M","","M","0.2","","","","29","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-20","2009","03","20","","-0.2","","-7.3","","-3.8","","21.8","","0.0","","","M","","M","0.2","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-21","2009","03","21","","6.3","","-7.0","","-0.4","","18.4","","0.0","","","M","","M","0.9","","","","26","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-22","2009","03","22","","1.8","","-7.6","","-2.9","","20.9","","0.0","","","M","","M","0.2","","","","27","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-23","2009","03","23","","0.0","","-11.0","","-5.5","","23.5","","0.0","","","M","","M","0.0","","","","33","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-24","2009","03","24","","4.5","","-8.4","","-2.0","","20.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-25","2009","03","25","","10.0","","-4.3","","2.9","","15.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-26","2009","03","26","","10.0","","-0.6","","4.7","","13.3","","0.0","","","M","","M","6.3","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-27","2009","03","27","","9.8","","1.7","","5.8","","12.2","","0.0","","","M","","M","1.1","","","","26","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-28","2009","03","28","","15.4","","2.0","","8.7","","9.3","","0.0","","","M","","M","1.8","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-29","2009","03","29","","8.5","","3.6","","6.1","","11.9","","0.0","","","M","","M","14.5","","","","3","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-30","2009","03","30","","5.4","","1.8","","3.6","","14.4","","0.0","","","M","","M","5.9","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-03-31","2009","03","31","","4.6","","0.5","","2.6","","15.4","","0.0","","","M","","M","0.6","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-01","2009","04","01","","8.7","","1.1","","4.9","","13.1","","0.0","","","M","","M","1.3","","","","13","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-02","2009","04","02","","16.0","","3.3","","9.7","","8.3","","0.0","","","M","","M","0.9","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-03","2009","04","03","","16.1","","5.5","","10.8","","7.2","","0.0","","","M","","M","14.1","","","","10","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-04","2009","04","04","","9.6","","2.8","","6.2","","11.8","","0.0","","","M","","M","12.0","","","","27","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-05","2009","04","05","","7.4","","0.8","","4.1","","13.9","","0.0","","","M","","M","1.6","","","","29","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-06","2009","04","06","","6.8","","-0.1","","3.4","","14.6","","0.0","","","M","","M","9.4","","","","3","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-07","2009","04","07","","4.6","","-1.1","","1.8","","16.2","","0.0","","","M","","M","3.7","","","","35","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-08","2009","04","08","","4.2","","-1.4","","1.4","","16.6","","0.0","","","M","","M","0.2","","","","26","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-09","2009","04","09","","8.0","","1.3","","4.7","","13.3","","0.0","","","M","","M","0.7","","","","27","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-10","2009","04","10","","7.9","","-0.6","","3.7","","14.3","","0.0","","","M","","M","0.2","","","","30","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-11","2009","04","11","","9.1","","-2.1","","3.5","","14.5","","0.0","","","M","","M","0.0","","","","35","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-12","2009","04","12","","4.0","","-2.5","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","29","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-13","2009","04","13","","10.0","","-3.2","","3.4","","14.6","","0.0","","","M","","M","","M","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-14","2009","04","14","","12.3","","-2.9","","4.7","","13.3","","0.0","","","M","","M","0.5","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-15","2009","04","15","","13.1","","1.9","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","36","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-16","2009","04","16","","14.2","","1.9","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","36","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-17","2009","04","17","","19.5","","3.7","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","35","","56",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-18","2009","04","18","","12.9","","5.0","","9.0","","9.0","","0.0","","","M","","M","0.8","","","","36","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-19","2009","04","19","","12.4","","0.3","","6.4","","11.6","","0.0","","","M","","M","0.0","","","","36","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-20","2009","04","20","","15.6","","0.9","","8.3","","9.7","","0.0","","","M","","M","5.6","","","","14","","56",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-21","2009","04","21","","9.8","","4.1","","7.0","","11.0","","0.0","","","M","","M","6.7","","","","2","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-22","2009","04","22","","14.2","","5.3","","9.8","","8.2","","0.0","","","M","","M","1.5","","","","22","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-23","2009","04","23","","13.4","","1.5","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","31","","57",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-24","2009","04","24","","20.1","","1.6","","10.9","","7.1","","0.0","","","M","","M","0.3","","","","24","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-25","2009","04","25","","28.1","","11.3","","19.7","","0.0","","1.7","","","M","","M","0.4","","","","36","","65",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-26","2009","04","26","","18.8","","7.9","","13.4","","4.6","","0.0","","","M","","M","0.2","","","","35","","59",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-27","2009","04","27","","29.5","","9.3","","19.4","","0.0","","1.4","","","M","","M","0.0","","","","22","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-28","2009","04","28","","21.6","","2.6","","12.1","","5.9","","0.0","","","M","","M","4.4","","","","27","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-29","2009","04","29","","14.9","","0.0","","7.5","","10.5","","0.0","","","M","","M","0.3","","","","17","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-04-30","2009","04","30","","21.9","","4.5","","13.2","","4.8","","0.0","","","M","","M","5.6","","","","15","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-05-01","2009","05","01","","20.1","","8.9","","14.5","","3.5","","0.0","","","M","","M","11.4","","","","23","","61",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-05-02","2009","05","02","","14.8","","3.7","","9.3","","8.7","","0.0","","","M","","M","0.6","","","","1","","50",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-05-03","2009","05","03","","18.4","","4.8","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","32","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-05-04","2009","05","04","","19.2","","7.9","","13.6","","4.4","","0.0","","","M","","M","0.2","","","","4","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-05-05","2009","05","05","","20.6","","7.0","","13.8","","4.2","","0.0","","","M","","M","0.2","","","","35","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2009-05-06","2009","05","06","","15.9","","10.1","","13.0","","5.0","","0.0","","","M","","M","1.8","","","","","","<31",""
